State  Frequency(eV)  OscillatorStrength  TransitionMoment_x  y  z  Trans.Dipole.Mom.(D) e-size(A)  RMS_e-h(A)  QTa  LOCa
62 536.6693 0.0018526127 -0.0089 -0.0036 0.0069 0.030171 3.362684 3.888216 0.001000 0.0986
63 536.9120 0.0002246832 -0.0035 -0.0017 -0.0013 0.010505 3.487398 3.622598 0.001362 0.1498
64 537.4173 0.0017273338 -0.0027 0.0079 0.0079 0.029113 3.548162 3.740752 0.000894 0.0706
65 537.5782 0.0015896570 0.0100 -0.0016 -0.0043 0.027924 3.339394 3.673765 0.000997 0.1110
66 538.2463 0.0039422982 0.0048 -0.0126 -0.0109 0.043948 3.131680 3.687570 0.000629 0.0810
67 538.3300 0.0003465459 -0.0035 -0.0032 0.0020 0.013029 3.271775 3.400619 0.001013 0.1392
68 538.4937 0.0006839634 -0.0039 0.0014 0.0059 0.018301 3.341404 3.521907 0.001062 0.1079
69 538.7149 0.0004543599 0.0015 0.0046 -0.0034 0.014913 3.762121 3.911819 0.001018 0.0547
70 539.4106 0.0007269428 -0.0012 -0.0071 0.0017 0.018851 3.342465 3.446177 0.000589 0.1033
71 539.6775 0.0000733667 0.0013 0.0008 -0.0018 0.005987 3.630021 3.994652 0.000462 0.0904
72 539.8899 0.0003022432 0.0012 0.0046 -0.0008 0.012150 3.608572 3.874232 0.001230 0.0766
73 540.1960 0.0019336402 0.0121 0.0005 0.0006 0.030723 3.335990 3.705937 0.001172 0.0828
74 540.3628 0.0009233506 -0.0026 0.0073 0.0032 0.021227 3.062533 3.679644 0.000760 0.0938
75 540.6488 0.0002614431 0.0020 0.0038 0.0013 0.011292 3.313484 3.509437 0.001030 0.0702
76 540.8712 0.0006842575 -0.0040 -0.0051 -0.0030 0.018265 3.485050 3.765959 0.000699 0.0790
77 541.0442 0.0012345533 0.0031 -0.0032 0.0086 0.024530 3.316798 3.594904 0.000380 0.1310
78 541.2467 0.0017981426 -0.0003 -0.0108 -0.0044 0.029598 3.520958 3.594970 0.001112 0.0815
79 541.4766 0.0017378419 -0.0045 0.0075 0.0073 0.029092 3.262083 3.520756 0.000877 0.1132
80 541.6021 0.0010662876 0.0050 -0.0073 -0.0017 0.022785 3.838346 4.234201 0.000718 0.0689
81 541.9706 0.0007240452 -0.0056 -0.0048 0.0010 0.018769 3.660193 3.749437 0.000540 0.0863
82 542.1461 0.0020743070 0.0008 -0.0125 -0.0006 0.031764 3.271225 3.707167 0.001395 0.1827
83 542.3813 0.0000277685 -0.0000 -0.0005 -0.0013 0.003674 3.061822 3.828278 0.000761 0.0779
84 542.4058 0.0024273593 0.0120 -0.0063 0.0008 0.034352 3.587207 3.682926 0.001147 0.1100
85 542.7665 0.0007237740 0.0065 -0.0009 -0.0033 0.018752 3.338236 3.541823 0.000817 0.1259
86 542.9539 0.0018992050 0.0059 -0.0102 0.0020 0.030371 3.303714 3.714625 0.000921 0.1035
87 543.0609 0.0001360578 0.0012 0.0017 0.0025 0.008128 3.503773 4.128053 0.000663 0.0605
88 543.2723 0.0019456269 -0.0119 -0.0005 0.0020 0.030731 3.275725 3.352199 0.001058 0.1215
89 543.8616 0.0001550628 -0.0032 -0.0010 -0.0004 0.008671 3.156318 3.349193 0.000522 0.0747
90 544.1884 0.0042366321 -0.0126 -0.0099 -0.0079 0.045309 3.172796 3.308234 0.000916 0.1055
91 544.6457 0.0014995140 -0.0093 0.0051 -0.0000 0.026945 3.078768 3.328530 0.000689 0.1342
92 545.0473 0.0023534829 -0.0074 0.0054 0.0096 0.033744 3.139319 3.313408 0.001276 0.1522
93 545.5723 0.0006710660 0.0069 -0.0005 -0.0014 0.018010 3.145692 3.692104 0.000734 0.0964
94 546.1539 0.0006027089 0.0044 0.0031 0.0040 0.017059 3.101539 3.180978 0.000715 0.0794
95 546.3816 0.0052744626 -0.0079 -0.0179 -0.0031 0.050454 2.905477 2.987209 0.000631 0.1156
96 546.9830 0.0017744220 -0.0025 0.0098 0.0054 0.029248 3.290651 3.412123 0.000668 0.0725
97 547.0619 0.0001623545 0.0011 0.0027 0.0019 0.008846 3.218114 3.295249 0.000769 0.0649
98 547.3384 0.0028095684 -0.0076 -0.0120 0.0025 0.036791 3.263018 3.391393 0.001170 0.1117
99 547.3861 0.0006145304 -0.0006 -0.0035 0.0058 0.017206 3.209952 3.369695 0.000519 0.0684
100 547.6389 0.0024167670 -0.0068 0.0025 -0.0113 0.034113 3.319146 3.381656 0.001028 0.0699
101 547.9647 0.0004856469 0.0040 -0.0044 0.0007 0.015288 3.168312 3.291441 0.001115 0.0954
102 548.0714 0.0010483167 0.0058 -0.0060 0.0029 0.022459 3.552119 3.856183 0.000441 0.0740
103 548.3952 0.0014600226 0.0033 0.0029 0.0095 0.026496 3.636290 3.761615 0.000998 0.0487
104 548.5477 0.0016922235 -0.0080 -0.0074 -0.0024 0.028522 3.488646 3.600786 0.000883 0.0650
105 549.1212 0.0002283399 0.0009 0.0017 -0.0036 0.010472 3.192571 3.743246 0.000502 0.0686
106 549.1694 0.0003452927 0.0004 0.0048 0.0017 0.012876 3.135920 3.610948 0.000535 0.0403
107 549.2079 0.0018307332 0.0052 -0.0048 -0.0093 0.029648 3.429812 3.461318 0.000502 0.0766
108 549.6008 0.0013486278 -0.0045 -0.0012 -0.0089 0.025438 2.985027 3.228139 0.000623 0.0815
109 549.9358 0.0028055661 -0.0118 0.0072 -0.0042 0.036678 3.238866 3.575793 0.001056 0.0965
110 550.0559 0.0009402389 -0.0065 0.0045 -0.0027 0.021231 3.067715 3.318190 0.001424 0.0951
111 550.6339 0.0014631851 0.0095 -0.0023 -0.0036 0.026471 3.165240 3.835334 0.001036 0.0499
112 551.0203 0.0009518282 0.0071 0.0038 -0.0025 0.021343 3.161921 3.489906 0.000794 0.1200
113 551.1497 0.0060379695 0.0189 0.0078 0.0055 0.053748 3.222894 3.400300 0.001051 0.0954
114 551.4616 0.0022404997 -0.0089 -0.0003 -0.0093 0.032732 2.983842 3.493022 0.000851 0.0960
115 551.7642 0.0007090981 0.0007 -0.0069 0.0022 0.018409 3.369881 3.751964 0.000485 0.0432
116 552.2558 0.0022303554 -0.0081 -0.0068 0.0073 0.032634 3.093220 3.272621 0.001030 0.1270
117 552.3165 0.0060565278 -0.0055 0.0204 -0.0004 0.053774 3.022029 3.169385 0.000595 0.0825
118 552.7098 0.0013094276 0.0095 0.0014 0.0023 0.024995 2.787491 3.708651 0.000798 0.0436
119 552.9392 0.0044496308 -0.0067 -0.0110 0.0128 0.046066 3.672072 3.681125 0.000693 0.0832
120 553.2272 0.0006186696 0.0006 -0.0067 0.0002 0.017172 3.897215 3.909129 0.001058 0.0940
121 553.7597 0.0011577878 0.0001 -0.0076 0.0052 0.023480 3.393367 3.748489 0.001401 0.0811
122 553.8818 0.0045469032 -0.0057 0.0088 -0.0150 0.046527 3.155890 3.275403 0.001346 0.1001
123 554.1541 0.0011450815 0.0019 0.0014 -0.0089 0.023343 3.301447 3.744526 0.000236 0.1223
124 554.7895 0.0069171648 0.0076 -0.0067 0.0202 0.057339 2.872199 2.949583 0.000332 0.0924
125 554.8713 0.0031665199 0.0096 0.0078 -0.0090 0.038793 3.232701 3.359065 0.000691 0.0669
126 555.3445 0.0007078340 0.0010 -0.0034 0.0063 0.018333 3.264975 3.497890 0.000788 0.0583
127 555.5057 0.0012089309 -0.0021 0.0038 -0.0084 0.023956 3.522129 3.665648 0.000929 0.0509
128 555.6637 0.0036951436 0.0014 -0.0037 -0.0160 0.041876 3.196560 3.237602 0.000457 0.1019
129 556.1037 0.0029270139 0.0071 -0.0002 -0.0128 0.037255 3.012872 3.306943 0.000379 0.0572
130 556.5798 0.0029477686 -0.0047 -0.0071 -0.0120 0.037371 3.080154 3.260990 0.000396 0.0673
131 557.2048 0.0014946769 0.0085 0.0022 0.0057 0.026596 3.143102 3.537538 0.000679 0.0565
132 557.5219 0.0013147782 -0.0045 0.0003 -0.0087 0.024937 2.999324 3.313152 0.001023 0.1141
133 557.8623 0.0032861281 0.0043 -0.0052 -0.0140 0.039412 3.047776 3.453029 0.000845 0.0963
134 558.1514 0.0006415852 0.0022 0.0065 0.0005 0.017410 3.257283 3.503515 0.000469 0.0719
135 558.5943 0.0021450012 0.0093 0.0078 -0.0031 0.031821 3.172632 3.503206 0.000755 0.0781
136 558.7577 0.0003815054 0.0035 -0.0039 0.0004 0.013418 3.222257 3.445561 0.001085 0.0807
137 559.1873 0.0027376418 0.0130 -0.0049 -0.0024 0.035930 3.049276 3.272178 0.001304 0.0700
138 559.4743 0.0017835119 0.0067 0.0023 0.0089 0.028994 2.898092 3.508180 0.000915 0.1249
139 559.9288 0.0001416985 -0.0023 0.0016 -0.0016 0.008169 3.075584 3.734398 0.000596 0.0582
140 560.3300 0.0021384877 -0.0014 -0.0121 -0.0028 0.031724 2.947508 3.294383 0.001064 0.1394
141 560.4062 0.0003316581 0.0026 -0.0010 0.0040 0.012492 2.758674 3.271933 0.000541 0.0991
142 560.5229 0.0016796351 -0.0013 0.0005 0.0110 0.028110 3.016552 3.169544 0.000993 0.1615
143 560.7785 0.0039297725 -0.0071 0.0044 0.0147 0.042987 3.019590 3.231320 0.000528 0.1134
144 561.3933 0.0002835485 -0.0042 -0.0014 0.0010 0.011541 3.272830 3.442337 0.001275 0.1187
145 561.4674 0.0011018778 -0.0002 -0.0022 -0.0087 0.022749 2.944645 3.276198 0.000449 0.0667
146 561.8097 0.0010692758 0.0017 -0.0086 -0.0011 0.022403 3.014188 3.077439 0.000651 0.1074
147 562.1130 0.0020226736 -0.0118 0.0027 0.0007 0.030804 3.051459 3.417811 0.000852 0.0746
148 562.3655 0.0008236237 0.0036 -0.0023 0.0065 0.019652 3.243822 3.323134 0.000598 0.1053
149 562.7874 0.0000543901 -0.0004 0.0004 0.0019 0.005048 3.251584 3.660311 0.000560 0.1151
150 563.0454 0.0000567049 -0.0001 -0.0002 -0.0020 0.005153 3.070615 3.299564 0.000830 0.0586
