State  Frequency(eV)  OscillatorStrength  TransitionMoment_x  y  z  Trans.Dipole.Mom.(D) e-size(A)  RMS_e-h(A)  QTa  LOCa
43 1033.9399 0.0000410691 -0.0000 0.0004 0.0012 0.003236 1.258835 2.813832 0.000116 0.0467
44 1034.3074 0.0000017713 -0.0001 0.0002 -0.0001 0.000672 1.152455 4.179923 0.000018 0.0021
45 1034.5448 0.0000074882 -0.0002 -0.0005 -0.0001 0.001382 0.938178 3.353332 0.000027 0.0079
46 1035.1005 0.0000076938 0.0005 -0.0003 0.0000 0.001400 1.326908 3.916971 0.000034 0.0029
47 1035.4073 0.0000135266 -0.0006 0.0003 -0.0001 0.001856 1.312371 3.637984 0.000005 0.0035
48 1035.6019 0.0001254070 0.0001 0.0005 0.0022 0.005651 1.098018 3.337511 0.000019 0.0046
49 1036.5195 0.0000951690 0.0009 -0.0016 -0.0005 0.004921 1.836268 2.356215 0.000163 0.0282
50 1036.7218 0.0000072770 0.0004 -0.0004 -0.0001 0.001361 1.146735 3.788362 0.000027 0.0051
51 1037.8018 0.0002185665 0.0029 0.0004 0.0004 0.007452 1.977112 2.075639 0.000088 0.0161
52 1038.0097 0.0000130803 -0.0007 0.0001 -0.0002 0.001823 1.336701 3.429718 0.000023 0.0043
53 1039.3400 0.0001015201 0.0001 0.0016 -0.0012 0.005075 2.263549 2.466114 0.000177 0.0272
54 1039.8829 0.0000134787 -0.0006 -0.0003 0.0003 0.001849 2.103185 2.627597 0.000103 0.0147
55 1039.9527 0.0000086774 0.0006 0.0002 -0.0001 0.001483 1.543874 4.111161 0.000040 0.0061
56 1041.2058 0.0000855346 -0.0001 0.0010 0.0016 0.004654 1.736647 1.832381 0.000132 0.0141
57 1041.4921 0.0000372829 0.0011 -0.0002 -0.0005 0.003072 1.536445 3.287435 0.000063 0.0071
58 1041.9987 0.0000714795 -0.0013 -0.0007 -0.0009 0.004253 1.283262 1.316633 0.000150 0.0187
59 1043.3149 0.0004607290 -0.0008 -0.0022 -0.0036 0.010791 1.361842 2.560426 0.000065 0.0111
60 1044.3326 0.0000596658 0.0004 0.0006 0.0014 0.003881 1.587577 3.467068 0.000022 0.0044
61 1044.9008 0.0000068902 -0.0005 -0.0001 -0.0001 0.001319 0.790477 3.669632 0.000014 0.0020
62 1045.1901 0.0000074515 -0.0003 -0.0004 -0.0002 0.001371 1.586347 3.519055 0.000019 0.0019
63 1045.6988 0.0011107593 0.0024 0.0043 0.0044 0.016736 1.298627 1.311144 0.000181 0.0186
64 1046.0017 0.0000038516 0.0002 0.0003 -0.0000 0.000985 0.910758 3.691746 0.000020 0.0020
65 1046.3408 0.0000186498 -0.0005 0.0007 -0.0000 0.002168 1.600659 3.548421 0.000013 0.0035
66 1046.7110 0.0000080601 -0.0001 -0.0000 -0.0005 0.001425 0.820676 3.294210 0.000020 0.0019
67 1047.0978 0.0000123397 0.0006 0.0001 0.0004 0.001763 1.631963 3.559869 0.000022 0.0021
68 1047.7897 0.0000367200 0.0002 0.0002 0.0012 0.003040 0.958722 3.276971 0.000021 0.0024
69 1048.0760 0.0000157041 -0.0005 0.0005 0.0003 0.001988 1.094398 3.747111 0.000008 0.0023
70 1048.4140 0.0000177921 -0.0005 0.0003 0.0006 0.002115 1.392150 3.494512 0.000013 0.0010
71 1048.8360 0.0000571770 0.0000 0.0003 0.0015 0.003791 1.093554 3.396477 0.000013 0.0028
72 1049.0830 0.0001547936 0.0007 0.0020 0.0012 0.006238 1.135055 2.707044 0.000091 0.0193
73 1049.7433 0.0000187971 0.0003 -0.0003 0.0007 0.002173 1.337263 4.098441 0.000009 0.0019
74 1050.0492 0.0006833141 -0.0006 -0.0003 -0.0051 0.013100 1.720907 2.878197 0.000025 0.0097
75 1050.3290 0.0019557405 -0.0002 0.0019 0.0085 0.022159 1.827264 2.064687 0.000084 0.0188
76 1050.6528 0.0001707567 -0.0002 -0.0005 -0.0025 0.006547 1.416489 3.177708 0.000020 0.0055
77 1051.2528 0.0001453210 -0.0011 0.0021 0.0003 0.006038 2.420749 3.435605 0.000059 0.0062
78 1051.3451 0.0001234797 -0.0011 0.0019 0.0002 0.005565 2.758581 3.673830 0.000059 0.0055
79 1051.4587 0.0000319651 0.0004 -0.0006 -0.0008 0.002831 2.322837 3.412752 0.000033 0.0044
80 1051.6108 0.0001054313 -0.0010 0.0016 -0.0006 0.005142 2.266252 3.938870 0.000059 0.0060
81 1051.7339 0.0010121577 0.0032 -0.0053 0.0008 0.015930 2.594327 2.717483 0.000165 0.0163
82 1052.0744 0.0000234619 0.0004 -0.0008 0.0002 0.002425 1.211825 3.569664 0.000032 0.0026
83 1052.6799 0.0000096410 -0.0005 0.0004 0.0001 0.001554 1.724516 4.064385 0.000014 0.0011
84 1053.0703 0.0005948416 -0.0013 0.0044 -0.0015 0.012205 1.788051 2.661988 0.000122 0.0189
85 1053.3056 0.0000033580 -0.0003 0.0001 -0.0001 0.000917 1.821556 4.129565 0.000006 0.0016
86 1053.3340 0.0000242771 -0.0001 0.0006 -0.0008 0.002465 1.772191 3.268292 0.000023 0.0032
87 1054.0369 0.0000076175 -0.0004 0.0003 0.0002 0.001380 1.327096 3.238751 0.000029 0.0038
88 1054.4831 0.0000124198 0.0003 0.0003 -0.0005 0.001762 1.235201 2.794356 0.000013 0.0030
89 1054.9855 0.0000130823 0.0004 0.0004 -0.0004 0.001808 1.787839 3.507863 0.000060 0.0049
90 1055.4068 0.0002065521 -0.0012 -0.0007 0.0025 0.007184 2.056061 2.763323 0.000154 0.0193
91 1056.8562 0.0003226185 0.0018 -0.0027 0.0014 0.008972 1.424221 2.694031 0.000089 0.0096
92 1057.9242 0.0000045856 0.0001 0.0003 -0.0002 0.001069 1.280415 3.882585 0.000012 0.0010
93 1058.0575 0.0000009968 -0.0000 0.0000 -0.0002 0.000498 1.156228 4.262502 0.000007 0.0011
94 1058.1476 0.0000055612 -0.0001 0.0005 0.0000 0.001177 0.807540 3.354413 0.000017 0.0029
95 1058.6503 0.0000768257 0.0000 -0.0017 0.0003 0.004375 1.126101 2.719038 0.000051 0.0049
96 1059.2059 0.0000164760 -0.0008 0.0000 0.0002 0.002025 2.212104 3.298332 0.000027 0.0069
97 1059.2703 0.0000073628 0.0005 -0.0001 0.0000 0.001354 2.201587 3.435415 0.000029 0.0059
98 1060.0448 0.0000458280 0.0001 -0.0013 -0.0001 0.003376 0.753714 2.900887 0.000056 0.0108
99 1061.6233 0.0000019228 0.0001 -0.0002 -0.0001 0.000691 0.846596 3.228510 0.000015 0.0035
100 1062.6751 0.0000004728 0.0001 0.0000 -0.0000 0.000343 0.795135 4.178686 0.000010 0.0017
101 1066.9652 0.0003381907 -0.0018 -0.0031 0.0005 0.009142 1.690147 2.633126 0.000186 0.0776
102 1070.0648 0.0009668101 0.0024 -0.0052 0.0019 0.015435 1.589317 2.639847 0.000095 0.0122
103 1074.1139 0.0000150842 -0.0007 -0.0002 -0.0000 0.001924 0.696838 3.459879 0.000022 0.0021
104 1075.8893 0.0000379845 0.0010 -0.0007 -0.0001 0.003051 0.715065 3.483231 0.000026 0.0069
105 1079.4709 0.0010078287 -0.0061 0.0011 -0.0000 0.015691 1.342578 3.448311 0.000162 0.0368
106 1080.0386 0.0076223033 0.0167 -0.0029 -0.0001 0.043140 1.441743 1.522482 0.000434 0.1064
107 1081.6993 0.0000061672 -0.0004 0.0003 0.0001 0.001226 0.696923 3.247786 0.000005 0.0010
108 1081.9206 0.0064511649 -0.0039 0.0150 -0.0021 0.039653 1.413083 1.494428 0.000364 0.0915
109 1082.5964 0.0000177215 0.0008 0.0002 -0.0001 0.002078 0.922324 3.585278 0.000041 0.0068
110 1083.1637 0.0000289602 0.0003 0.0009 -0.0004 0.002655 1.275356 3.336936 0.000038 0.0090
111 1083.3024 0.0001013348 -0.0011 -0.0016 0.0004 0.004967 1.326855 3.243217 0.000089 0.0220
112 1083.7848 0.0000004582 -0.0000 0.0001 -0.0001 0.000334 1.317785 3.828232 0.000017 0.0008
113 1084.2289 0.0008934800 0.0002 -0.0058 0.0006 0.014741 1.124038 2.676190 0.000191 0.0225
114 1085.4772 0.0000131897 0.0000 0.0007 -0.0002 0.001790 1.198441 4.148009 0.000032 0.0060
115 1089.0960 0.0000006859 0.0001 0.0001 0.0001 0.000408 1.146140 3.428408 0.000015 0.0013
116 1089.8145 0.0000147337 -0.0005 -0.0000 -0.0005 0.001888 0.891053 2.760914 0.000025 0.0075
117 1090.0263 0.0000001891 0.0000 0.0001 0.0000 0.000214 1.226899 4.217102 0.000011 0.0018
118 1090.5191 0.0000413044 0.0005 0.0011 0.0003 0.003160 0.815366 2.865691 0.000078 0.0083
119 1091.0854 0.0000013826 -0.0001 0.0002 -0.0000 0.000578 0.853179 3.866959 0.000009 0.0019
120 1093.0102 0.0000135454 0.0005 0.0004 0.0003 0.001808 0.711319 2.702782 0.000037 0.0049
121 1113.1477 0.0000073149 0.0005 0.0001 0.0002 0.001316 0.875536 3.570464 0.000006 0.0020
122 1113.5469 0.0001555277 -0.0014 -0.0010 0.0016 0.006069 0.866802 2.841538 0.000012 0.0079
123 1114.6952 0.0000022417 -0.0002 0.0001 -0.0002 0.000728 1.274448 3.826298 0.000003 0.0012
124 1115.7230 0.0000030593 -0.0001 0.0001 0.0003 0.000850 0.949802 4.217048 0.000005 0.0028
125 1116.0047 0.0000124582 0.0002 0.0000 -0.0007 0.001716 2.013097 3.765340 0.000007 0.0027
126 1116.6499 0.0000642905 -0.0008 -0.0006 0.0012 0.003896 2.078240 3.813292 0.000008 0.0056
127 1116.8866 0.0000016819 -0.0001 -0.0002 -0.0001 0.000630 0.882899 3.664869 0.000004 0.0012
128 1117.2500 0.0004326962 0.0027 0.0029 -0.0005 0.010106 2.445417 3.111561 0.000017 0.0150
129 1117.5712 0.0001144255 -0.0014 -0.0012 0.0009 0.005196 2.930279 3.383045 0.000005 0.0065
130 1118.1053 0.0000658908 0.0011 0.0010 -0.0004 0.003942 2.175146 3.222121 0.000007 0.0059
