State  Frequency(eV)  OscillatorStrength  TransitionMoment_x  y  z  Trans.Dipole.Mom.(D) e-size(A)  RMS_e-h(A)  QTa  LOCa
35 527.7326 0.0038501837 0.0127 -0.0051 0.0105 0.043862 3.578919 3.695388 0.003137 0.1328
36 527.7842 0.0058694906 0.0017 0.0177 -0.0117 0.054153 3.929894 4.043088 0.001824 0.1241
37 528.1461 0.0026834951 -0.0031 -0.0095 0.0104 0.036604 3.797469 3.926142 0.001650 0.1250
38 528.2341 0.0007774338 -0.0064 -0.0039 -0.0020 0.019700 3.785664 3.960132 0.001697 0.0717
39 528.4139 0.0041113082 -0.0131 -0.0022 0.0119 0.045296 3.560301 3.860597 0.001173 0.0633
40 528.6290 0.0000540312 -0.0017 0.0010 -0.0005 0.005192 3.965370 4.064192 0.001561 0.0771
41 528.7736 0.0011709632 0.0010 0.0009 -0.0094 0.024165 3.616082 3.748200 0.001833 0.0928
42 528.9108 0.0018551353 -0.0012 0.0083 -0.0085 0.030412 3.659150 3.894190 0.001108 0.0924
43 529.1675 0.0010485117 0.0081 -0.0021 0.0034 0.022858 3.623038 3.831937 0.001082 0.0672
44 529.5029 0.0003690972 0.0047 -0.0009 0.0024 0.013558 3.595062 3.944726 0.001872 0.0619
45 529.7760 0.0005729993 0.0058 -0.0018 0.0026 0.016888 3.790241 3.831347 0.001275 0.0700
46 530.0319 0.0016894316 0.0024 -0.0031 0.0107 0.028992 3.701976 4.504629 0.001048 0.0644
47 530.0729 0.0004149507 -0.0043 0.0003 -0.0037 0.014368 3.389068 3.928559 0.001648 0.0591
48 530.3744 0.0033904587 0.0089 -0.0029 -0.0131 0.041057 3.327810 3.682293 0.001231 0.0760
49 530.6716 0.0006382519 -0.0018 0.0043 -0.0052 0.017809 3.843802 3.946974 0.000763 0.0748
50 530.7689 0.0014099895 -0.0006 0.0085 0.0060 0.026467 3.465312 3.706102 0.001309 0.0876
51 531.3586 0.0022358401 -0.0099 -0.0013 0.0085 0.033310 3.542474 3.556284 0.001021 0.0733
52 531.5576 0.0003966688 -0.0037 0.0016 -0.0038 0.014028 3.638546 3.907724 0.000710 0.0705
53 531.7419 0.0017254572 0.0081 -0.0020 -0.0079 0.029252 3.583233 3.793951 0.001503 0.0725
54 532.1277 0.0011120688 -0.0002 0.0069 0.0062 0.023475 3.253737 3.507927 0.001180 0.0744
55 532.2309 0.0039170765 0.0058 0.0047 0.0156 0.044054 3.231792 3.269665 0.002599 0.1896
56 532.3127 0.0023724463 -0.0133 0.0013 0.0015 0.034282 3.506710 3.721117 0.000813 0.0823
57 532.7009 0.0002740947 -0.0026 0.0027 0.0026 0.011648 3.701151 3.793475 0.000815 0.0585
58 532.7729 0.0019088005 0.0016 -0.0119 0.0018 0.030737 3.384903 3.530925 0.001455 0.1136
59 533.3730 0.0003445078 -0.0000 0.0038 -0.0035 0.013051 3.502354 3.620713 0.001030 0.1647
60 533.7481 0.0002488222 0.0008 0.0038 0.0021 0.011087 3.339902 3.404787 0.000989 0.1166
61 533.8545 0.0019749712 0.0008 0.0121 -0.0023 0.031234 3.227043 3.337479 0.001657 0.0876
62 534.0411 0.0000364860 0.0004 -0.0013 0.0009 0.004245 3.068055 3.567848 0.000822 0.0460
63 534.6248 0.0008964073 -0.0035 -0.0062 -0.0042 0.021027 3.238689 3.304339 0.001807 0.1668
64 534.9274 0.0012036423 0.0033 0.0063 0.0064 0.024359 3.394180 3.544864 0.001253 0.1083
65 535.2115 0.0004976066 -0.0009 0.0060 0.0011 0.015658 3.469550 3.625197 0.000814 0.0997
66 535.6714 0.0005167602 -0.0043 0.0043 -0.0015 0.015950 3.208572 3.325342 0.000883 0.1198
67 535.7580 0.0006638982 -0.0039 0.0053 -0.0026 0.018077 3.581870 3.665639 0.001615 0.0930
68 535.9256 0.0036078594 0.0054 -0.0156 0.0011 0.042133 3.357887 3.496988 0.000681 0.0939
69 536.1991 0.0014544889 0.0098 -0.0029 -0.0025 0.026745 3.500168 3.549265 0.001069 0.1171
70 536.7314 0.0010539422 -0.0037 0.0026 -0.0077 0.022755 3.379750 3.474575 0.001797 0.1863
71 537.1273 0.0011589179 -0.0073 -0.0056 -0.0018 0.023853 3.483505 3.728178 0.001820 0.1377
72 537.4927 0.0015020907 -0.0019 -0.0072 0.0076 0.027147 3.280590 3.362674 0.000914 0.1236
73 537.8019 0.0004435947 -0.0009 0.0041 0.0040 0.014748 3.530778 3.573035 0.001783 0.1278
74 537.8390 0.0000298585 -0.0013 0.0007 -0.0002 0.003826 3.656642 3.905049 0.000596 0.0831
75 537.9581 0.0000138096 0.0008 -0.0004 0.0005 0.002602 3.628296 3.684415 0.000566 0.1311
76 538.2077 0.0000542970 -0.0018 0.0005 0.0009 0.005158 3.794105 3.871921 0.001344 0.1062
77 538.5482 0.0007238326 0.0039 -0.0062 0.0013 0.018826 3.308233 3.360343 0.001085 0.0828
78 538.7754 0.0002039683 0.0005 -0.0012 -0.0037 0.009991 3.590865 3.680759 0.001270 0.0799
79 538.9333 0.0000345922 0.0003 -0.0015 0.0005 0.004114 3.347988 3.490037 0.001328 0.1216
80 539.3241 0.0003848667 -0.0027 -0.0025 0.0039 0.013718 3.553032 3.601873 0.000883 0.1360
81 539.4379 0.0009136520 0.0063 0.0054 0.0007 0.021134 3.485229 3.578268 0.000706 0.0938
82 539.5563 0.0002933278 -0.0004 0.0007 0.0046 0.011973 3.544346 3.767906 0.000546 0.0698
83 539.7400 0.0002648691 -0.0013 -0.0030 0.0030 0.011376 3.404273 3.545643 0.001611 0.0808
84 540.0189 0.0008343677 -0.0031 0.0005 -0.0073 0.020185 3.413563 3.507317 0.000892 0.1194
85 540.0756 0.0001804724 0.0012 -0.0031 0.0016 0.009387 3.657778 3.766374 0.001597 0.1023
86 540.3500 0.0023785604 -0.0025 -0.0131 0.0015 0.034070 3.409074 3.559283 0.000624 0.0784
87 540.3909 0.0004083811 -0.0007 0.0052 0.0017 0.014117 3.308456 3.492871 0.001031 0.0717
88 540.5705 0.0003736397 0.0044 0.0008 0.0028 0.013501 3.063800 3.658203 0.000978 0.1082
89 540.7365 0.0002827232 0.0035 0.0028 -0.0010 0.011742 3.614045 3.635754 0.000836 0.0643
90 541.1315 0.0019237632 0.0089 -0.0074 -0.0033 0.030618 3.425977 3.657330 0.000992 0.1069
91 541.3004 0.0005490184 -0.0013 -0.0055 0.0031 0.016354 3.391511 3.497409 0.001065 0.0736
92 541.5344 0.0010211653 -0.0015 -0.0070 0.0050 0.022299 3.745615 3.847788 0.001101 0.1218
93 541.9689 0.0027333545 -0.0087 -0.0107 -0.0039 0.036468 3.274741 3.345527 0.001141 0.0943
94 542.0534 0.0007760865 -0.0006 -0.0000 -0.0076 0.019431 3.580906 3.742606 0.001144 0.1051
95 542.2798 0.0010954357 0.0005 -0.0083 -0.0037 0.023080 3.569586 3.718924 0.001252 0.1537
96 542.4251 0.0013793960 -0.0006 0.0019 -0.0100 0.025896 3.817018 3.940726 0.000645 0.0853
97 542.7435 0.0001534706 -0.0032 0.0008 0.0009 0.008635 3.343039 3.432282 0.000889 0.1638
98 542.8325 0.0012222569 0.0039 0.0057 -0.0066 0.024367 3.525412 3.600172 0.001296 0.1159
99 543.2565 0.0027092163 0.0060 0.0121 -0.0045 0.036264 3.412491 3.520593 0.000756 0.1175
100 543.3819 0.0001683798 -0.0030 0.0009 0.0017 0.009040 3.202322 3.948532 0.001579 0.1115
101 543.4343 0.0018183723 0.0101 -0.0009 0.0058 0.029704 3.462773 3.531221 0.001193 0.1360
102 543.6240 0.0008216256 -0.0012 -0.0073 -0.0028 0.019964 3.224411 3.518041 0.001104 0.1386
103 544.0673 0.0023525471 0.0076 -0.0006 0.0109 0.033767 3.048797 3.191668 0.001846 0.1464
104 544.4595 0.0002760582 0.0021 -0.0014 -0.0038 0.011563 3.268922 3.284055 0.001542 0.1401
105 544.9341 0.0001060338 0.0025 0.0012 -0.0006 0.007163 3.136662 3.375220 0.000499 0.0646
106 545.2826 0.0007553787 0.0013 0.0074 -0.0003 0.019113 3.100695 3.227488 0.001476 0.1571
107 545.5376 0.0025956364 -0.0093 -0.0098 -0.0034 0.035421 3.025373 3.077078 0.001310 0.1267
108 546.0757 0.0019721281 0.0043 -0.0034 0.0108 0.030860 3.147538 3.279754 0.000775 0.0978
109 546.2456 0.0012406020 0.0082 0.0045 -0.0024 0.024472 3.308322 3.427041 0.001235 0.0847
110 546.5837 0.0048456024 0.0137 -0.0047 0.0124 0.048350 3.120894 3.161095 0.001769 0.1259
111 546.7998 0.0015232771 -0.0037 0.0087 0.0049 0.027104 3.200169 3.369380 0.000607 0.1293
112 546.8314 0.0005381715 -0.0049 0.0018 -0.0036 0.016110 2.729189 3.320387 0.001108 0.1202
113 547.3128 0.0019586018 -0.0057 0.0064 -0.0085 0.030719 3.176143 3.204831 0.000945 0.1787
114 547.5145 0.0007719995 0.0031 0.0059 0.0035 0.019283 3.406236 3.515895 0.001314 0.0790
115 547.7594 0.0006265101 -0.0023 0.0059 0.0025 0.017367 3.417473 3.487980 0.000739 0.1046
116 547.9174 0.0003720776 -0.0047 0.0005 -0.0023 0.013382 3.391353 3.625355 0.001026 0.0639
117 548.1878 0.0002624871 -0.0023 -0.0032 -0.0020 0.011237 3.296384 3.544028 0.000779 0.1373
118 548.4412 0.0017282704 -0.0016 -0.0028 0.0109 0.028827 3.285862 3.510048 0.001582 0.0857
119 548.4946 0.0012353710 0.0010 -0.0092 -0.0026 0.024371 3.381068 3.392106 0.001261 0.1272
120 548.9686 0.0023902179 0.0133 0.0002 -0.0008 0.033884 3.197394 3.541020 0.001087 0.1317
121 549.0590 0.0021065950 0.0040 -0.0055 -0.0105 0.031808 3.553522 3.594063 0.001092 0.0684
122 549.2590 0.0059753612 0.0150 0.0083 -0.0122 0.053561 3.187396 3.218523 0.001272 0.1179
123 549.5120 0.0005133251 -0.0017 -0.0025 0.0054 0.015695 3.354029 3.810180 0.000980 0.0834
124 549.8165 0.0023425662 -0.0053 -0.0097 0.0071 0.033519 3.548556 3.626259 0.001308 0.0743
125 549.8785 0.0013859197 0.0064 0.0060 0.0051 0.025780 3.365620 3.579829 0.000529 0.0568
126 550.1587 0.0030493809 -0.0140 -0.0052 -0.0021 0.038231 3.327210 3.533375 0.000761 0.1062
127 550.7039 0.0023307616 0.0013 0.0001 0.0131 0.033407 3.216915 3.354967 0.000894 0.1052
128 550.8855 0.0019517502 0.0036 -0.0096 0.0063 0.030566 3.369071 3.402114 0.000943 0.1914
129 551.2698 0.0015265973 0.0054 -0.0049 -0.0077 0.027023 3.278506 3.303022 0.002277 0.1250
130 551.3562 0.0007721607 0.0057 0.0050 -0.0003 0.019217 3.198957 3.333985 0.000593 0.0970
131 551.7205 0.0008533841 0.0072 -0.0016 -0.0030 0.020196 3.293500 3.547756 0.001290 0.0757
132 551.7761 0.0000155582 0.0002 0.0004 0.0010 0.002727 3.610313 3.708532 0.000404 0.0552
133 552.1113 0.0008312343 -0.0018 -0.0048 -0.0059 0.019925 3.417333 3.507900 0.000812 0.0585
134 552.4093 0.0012100703 0.0090 0.0030 -0.0001 0.024034 3.571147 3.704244 0.001059 0.0901
135 552.4321 0.0003438475 0.0002 0.0018 0.0047 0.012811 3.624954 3.662254 0.001067 0.0828
136 552.7026 0.0015956206 -0.0107 -0.0011 -0.0011 0.027591 3.635626 3.647723 0.000895 0.0771
137 553.3819 0.0021482833 -0.0066 0.0014 -0.0106 0.031995 3.198475 3.215425 0.000706 0.0896
138 553.5995 0.0009835108 -0.0011 0.0034 0.0077 0.021644 3.286607 3.401875 0.000614 0.0743
139 554.0014 0.0025031051 0.0126 0.0005 -0.0050 0.034517 3.392527 3.579294 0.000983 0.0847
140 554.3258 0.0035036150 0.0048 -0.0040 -0.0148 0.040825 3.134139 3.363131 0.002162 0.0873
141 554.5912 0.0015106601 -0.0105 0.0007 -0.0002 0.026801 3.204392 3.213156 0.001145 0.1628
142 554.8719 0.0000935682 -0.0008 -0.0012 -0.0022 0.006668 3.274690 3.310020 0.001615 0.0802
143 554.9200 0.0033882481 -0.0056 0.0114 0.0094 0.040126 3.184378 3.202899 0.001626 0.1081
144 555.3701 0.0040432242 0.0106 -0.0132 -0.0033 0.043815 3.105290 3.149767 0.001068 0.1441
145 555.4678 0.0014410897 0.0069 0.0040 -0.0065 0.026156 3.286648 3.355514 0.000888 0.1594
146 555.8222 0.0011851384 -0.0035 -0.0084 0.0021 0.023712 3.369189 3.388478 0.001487 0.1103
147 555.9903 0.0004854967 -0.0034 0.0003 -0.0049 0.015174 3.154981 3.327723 0.000976 0.1177
148 556.3367 0.0003865701 0.0032 0.0040 -0.0016 0.013536 3.016771 3.610296 0.001307 0.1034
149 556.6687 0.0044674754 0.0016 0.0132 0.0122 0.046003 3.120545 3.204225 0.002055 0.1324
150 556.7914 0.0011942577 0.0090 -0.0021 0.0014 0.023782 2.997841 3.331920 0.000772 0.0956
