State  Frequency(eV)  OscillatorStrength  TransitionMoment_x  y  z  Trans.Dipole.Mom.(D) e-size(A)  RMS_e-h(A)  QTa  LOCa
68 1085.5158 0.0000093764 -0.0005 0.0002 -0.0003 0.001509 0.915478 3.528447 0.000023 0.0045
69 1087.8140 0.0000000000 0.0000 0.0000 0.0000 0.000000 0.615823 24.566185 0.000000 0.0000
70 1088.2593 0.0000003436 -0.0000 -0.0000 -0.0001 0.000289 0.785314 3.785826 0.000006 0.0007
71 1088.5546 0.0000029263 0.0003 -0.0002 0.0001 0.000842 0.804508 3.560854 0.000016 0.0020
72 1097.5144 0.0000000000 -0.0000 -0.0000 0.0000 0.000000 0.610367 23.377641 0.000000 0.0000
73 1107.6450 0.0073048415 0.0071 0.0077 -0.0127 0.041702 0.619934 0.632428 0.000003 0.0159
74 1110.8695 0.0100656112 0.0109 0.0090 0.0130 0.048881 1.152588 1.202963 0.000009 0.0443
75 1112.5459 0.0000000000 -0.0000 -0.0000 0.0000 0.000000 0.588219 23.379913 0.000000 0.0000
76 1114.1026 0.0000000000 -0.0000 -0.0000 -0.0000 0.000000 0.731421 24.504825 0.000000 0.0000
77 1114.6173 0.0000000000 -0.0000 -0.0000 -0.0000 0.000000 0.830612 23.400433 0.000000 0.0000
78 1115.3482 0.0000216285 -0.0001 -0.0002 0.0009 0.002261 0.699967 3.858551 0.000006 0.0039
79 1115.5023 0.0000000000 -0.0000 -0.0000 0.0000 0.000000 0.771349 24.487892 0.000000 0.0000
80 1115.9682 0.0001168590 -0.0014 -0.0003 -0.0015 0.005255 1.477951 3.454063 0.000008 0.0034
81 1116.1472 0.0001598641 -0.0016 -0.0014 -0.0011 0.006146 1.600268 3.324300 0.000010 0.0089
82 1117.2284 0.0000551416 0.0010 0.0004 0.0010 0.003608 2.005602 3.506228 0.000006 0.0026
