State  Frequency(eV)  OscillatorStrength  TransitionMoment_x  y  z  Trans.Dipole.Mom.(D) e-size(A)  RMS_e-h(A)  QTa  LOCa
48 530.2138 0.0014249541 0.0101 -0.0006 0.0026 0.026621 3.498018 3.578015 0.002351 0.0935
49 530.4125 0.0000000000 0.0000 0.0000 0.0000 0.000000 1.862131 22.691677 0.000000 0.0000
50 530.7134 0.0006929411 -0.0014 -0.0056 0.0045 0.018555 3.750802 3.879925 0.001240 0.0703
51 531.0074 0.0010631188 0.0034 0.0083 0.0014 0.022977 3.384458 3.533015 0.001138 0.0947
52 531.1503 0.0043078473 -0.0037 -0.0070 0.0164 0.046246 3.421730 3.576784 0.001645 0.0626
53 531.3186 0.0000000000 -0.0000 -0.0000 -0.0000 0.000000 1.677630 22.665309 0.000000 0.0000
54 531.4585 0.0007772455 -0.0054 -0.0014 -0.0054 0.019638 3.646096 3.877420 0.000830 0.0537
55 531.7685 0.0010219335 -0.0030 -0.0080 -0.0024 0.022511 3.749840 4.033396 0.001020 0.0517
56 532.3248 0.0004841181 -0.0003 -0.0001 0.0061 0.015486 3.489094 3.714357 0.000858 0.0502
57 532.4828 0.0011418206 0.0062 -0.0068 0.0016 0.023779 3.084343 3.688429 0.000978 0.0971
58 532.7345 0.0003124829 0.0023 -0.0043 0.0004 0.012437 3.094099 3.307381 0.001398 0.1270
59 532.9564 0.0005026021 -0.0057 -0.0023 0.0011 0.015770 3.239038 3.794695 0.001022 0.0850
60 533.1614 0.0017295918 -0.0076 -0.0025 0.0082 0.029248 3.162629 3.347102 0.001854 0.0728
61 533.3028 0.0000000000 -0.0000 0.0000 0.0000 0.000000 1.766585 22.626312 0.000000 0.0000
62 533.4254 0.0014100937 0.0061 -0.0038 -0.0075 0.026402 3.384053 3.489453 0.001534 0.1007
63 534.0084 0.0003585707 -0.0041 0.0031 -0.0010 0.013307 3.283446 3.632728 0.001226 0.0504
64 534.1398 0.0001201617 0.0015 -0.0014 -0.0022 0.007702 3.253765 3.388343 0.001397 0.1460
65 534.3071 0.0001643943 0.0001 0.0027 0.0023 0.009007 2.929466 3.599171 0.000808 0.0900
66 534.4625 0.0000000000 0.0000 0.0000 0.0000 0.000000 1.833946 22.531932 0.000000 0.0000
67 534.7526 0.0016905168 -0.0112 -0.0012 -0.0017 0.028873 3.017934 3.327786 0.001844 0.0921
68 535.2168 0.0005455209 -0.0037 0.0053 0.0005 0.016394 3.206655 3.444351 0.001014 0.0926
69 535.4267 0.0002066166 -0.0020 -0.0013 -0.0032 0.010088 3.050769 3.229551 0.001453 0.1254
70 536.3036 0.0019454982 0.0075 -0.0087 -0.0040 0.030929 3.236232 3.645496 0.001224 0.1153
71 536.4692 0.0004250443 0.0036 0.0043 0.0008 0.014454 3.380196 3.780591 0.002001 0.1110
72 536.7700 0.0014330097 0.0012 0.0092 0.0047 0.026533 3.327331 3.573679 0.002104 0.0913
73 537.1574 0.0008340118 -0.0053 -0.0037 0.0047 0.020234 3.145099 3.363732 0.001338 0.0662
74 537.3251 0.0021994236 -0.0128 -0.0015 0.0011 0.032854 3.266299 3.468505 0.000808 0.1135
75 537.4037 0.0000000000 -0.0000 0.0000 0.0000 0.000000 1.922841 22.596854 0.000000 0.0000
76 537.7229 0.0005313556 -0.0017 0.0041 0.0046 0.016142 3.144632 3.527267 0.000680 0.0652
77 537.8320 0.0000834582 0.0004 -0.0023 0.0010 0.006397 3.110009 3.285832 0.001196 0.1692
78 538.1617 0.0003932741 -0.0027 -0.0013 -0.0046 0.013882 3.434262 3.724859 0.001297 0.1043
79 538.5578 0.0012840470 0.0000 0.0026 -0.0095 0.025074 3.256368 3.412974 0.001751 0.1290
80 538.6620 0.0000000000 -0.0000 0.0000 -0.0000 0.000000 1.929529 22.602077 0.000000 0.0000
81 538.7697 0.0003849403 0.0016 0.0048 0.0019 0.013726 3.356584 3.547263 0.001090 0.1230
82 539.0214 0.0003202129 0.0047 -0.0008 0.0013 0.012516 3.287552 3.465806 0.000875 0.0994
83 539.5746 0.0004964083 -0.0027 0.0011 -0.0054 0.015576 3.280688 3.737505 0.001380 0.0985
84 539.7826 0.0006893305 -0.0068 -0.0005 0.0024 0.018351 2.987184 3.520856 0.000956 0.0875
85 540.0732 0.0001957829 0.0014 -0.0011 -0.0034 0.009777 3.241394 3.598351 0.001171 0.0652
86 540.2422 0.0000000000 0.0000 -0.0000 0.0000 0.000000 1.989520 22.565904 0.000000 0.0000
87 540.4143 0.0012724197 -0.0070 -0.0063 0.0028 0.024918 3.225011 3.822756 0.001352 0.1380
88 540.7255 0.0010128324 0.0009 0.0085 0.0020 0.022225 3.357551 3.725043 0.000904 0.0920
89 540.7900 0.0001173209 -0.0021 0.0004 0.0021 0.007564 3.204793 3.618170 0.001114 0.1692
90 540.9870 0.0001123074 -0.0014 0.0024 0.0009 0.007399 3.286211 3.709954 0.001470 0.0531
91 541.4039 0.0004074512 -0.0040 0.0007 -0.0037 0.014087 3.591569 3.840400 0.001010 0.0643
92 541.5864 0.0012389461 -0.0080 -0.0048 0.0026 0.024561 3.290734 3.626320 0.001216 0.0961
93 541.7837 0.0030504574 0.0113 0.0101 0.0002 0.038532 3.408401 3.500313 0.001127 0.1556
94 541.9663 0.0013274880 0.0025 0.0093 0.0028 0.025415 3.868632 4.190965 0.001025 0.1056
95 542.0931 0.0000000000 -0.0000 0.0000 -0.0000 0.000000 1.559376 22.023028 0.000000 0.0000
96 542.1376 0.0012730344 0.0054 -0.0060 0.0056 0.024884 3.211052 3.292074 0.001825 0.2003
97 542.3318 0.0003707406 0.0051 0.0003 -0.0013 0.013426 3.310842 3.882857 0.001177 0.0766
98 542.6102 0.0000000000 -0.0000 0.0000 0.0000 0.000000 1.562802 23.331154 0.000000 0.0000
99 542.6569 0.0004828280 -0.0006 -0.0005 0.0060 0.015317 3.512480 4.027769 0.000717 0.0602
100 542.8780 0.0002028202 0.0029 -0.0011 0.0024 0.009926 3.532029 3.746360 0.001293 0.1006
101 542.9028 0.0030666321 -0.0077 -0.0051 -0.0121 0.038594 3.220324 3.361299 0.001216 0.1501
102 543.1898 0.0049854227 -0.0169 0.0090 0.0028 0.049196 3.193881 3.655915 0.000816 0.1607
103 543.5402 0.0003053014 0.0017 0.0031 -0.0032 0.012170 3.399567 3.638586 0.000779 0.1188
104 543.7621 0.0028787104 -0.0095 -0.0092 0.0065 0.037364 2.905978 3.215878 0.001512 0.1219
105 544.0220 0.0024383104 0.0068 -0.0096 0.0067 0.034379 3.010288 3.114495 0.001495 0.1939
106 544.2004 0.0005320955 0.0019 0.0040 -0.0045 0.016057 3.278008 3.544581 0.000614 0.1262
107 544.8392 0.0029485405 -0.0077 0.0124 0.0025 0.037777 2.956312 3.226617 0.001261 0.2201
108 545.2558 0.0012093736 -0.0016 0.0028 0.0090 0.024184 3.073322 3.178060 0.001401 0.0954
109 545.3504 0.0018730999 -0.0014 0.0048 -0.0107 0.030095 2.991469 3.075440 0.001342 0.1625
110 546.2281 0.0004909638 -0.0035 0.0040 0.0030 0.015395 3.083944 3.464179 0.000796 0.0709
111 546.4298 0.0025267320 -0.0099 0.0071 0.0064 0.034919 3.062997 3.396734 0.000665 0.0883
112 546.7993 0.0004892694 0.0052 -0.0031 -0.0002 0.015361 3.092807 3.702215 0.001043 0.0583
113 546.9338 0.0000000000 -0.0000 -0.0000 -0.0000 0.000000 1.484056 22.528384 0.000000 0.0000
114 547.2674 0.0011047836 -0.0078 0.0027 -0.0037 0.023072 3.002594 3.257043 0.001176 0.1055
115 547.3662 0.0009133433 -0.0056 -0.0020 -0.0057 0.020976 3.419336 3.604621 0.000641 0.0919
116 547.5177 0.0000000000 -0.0000 0.0000 0.0000 0.000000 1.533066 22.544243 0.000000 0.0000
117 547.7503 0.0018574250 0.0008 0.0050 0.0106 0.029903 3.256425 3.482429 0.000689 0.0715
118 548.1047 0.0004074491 -0.0017 -0.0027 0.0045 0.014001 3.016032 3.270552 0.001502 0.1000
119 548.2476 0.0047934664 0.0055 0.0109 -0.0144 0.048016 2.939895 3.162404 0.000683 0.1318
120 548.4388 0.0039547283 -0.0078 -0.0111 -0.0105 0.043606 3.052432 3.220264 0.000965 0.0939
121 548.6240 0.0054920119 -0.0123 0.0120 -0.0106 0.051379 3.025601 3.499986 0.000868 0.0799
122 549.0086 0.0000000000 0.0000 0.0000 0.0000 0.000000 1.431957 22.378117 0.000000 0.0000
123 549.0963 0.0016673890 0.0099 -0.0022 -0.0046 0.028297 3.243111 3.478083 0.000917 0.0937
124 549.2618 0.0028592737 -0.0016 -0.0006 -0.0145 0.037050 3.136816 3.300779 0.001571 0.1122
125 549.6209 0.0047744595 0.0110 0.0153 -0.0011 0.047861 3.069112 3.253717 0.001268 0.1352
126 549.6297 0.0000000000 -0.0000 -0.0000 -0.0000 0.000000 1.544449 22.674892 0.000000 0.0000
127 549.8706 0.0004855656 0.0052 0.0024 0.0017 0.015260 3.247409 3.694957 0.000666 0.0949
128 549.9857 0.0045430150 0.0105 -0.0080 -0.0127 0.046671 3.045252 3.244138 0.001055 0.1655
129 550.2530 0.0023280472 0.0113 0.0066 0.0003 0.033402 3.053673 3.328256 0.000991 0.1619
130 550.4802 0.0006198893 -0.0031 0.0054 -0.0026 0.017232 3.103251 3.663810 0.001121 0.0897
131 550.6590 0.0021185626 0.0001 -0.0117 -0.0045 0.031852 2.920986 3.294997 0.001430 0.1267
132 551.0948 0.0015108782 0.0020 -0.0010 -0.0103 0.026888 3.048668 3.365179 0.000628 0.0627
133 551.3093 0.0042596219 0.0154 -0.0084 -0.0030 0.045138 3.151903 3.333893 0.000648 0.0686
134 551.4622 0.0026225243 -0.0085 0.0110 0.0007 0.035412 3.389806 3.461799 0.001635 0.1028
135 551.6663 0.0010110024 0.0019 0.0075 -0.0039 0.021983 3.105579 3.357789 0.000986 0.0856
136 551.8301 0.0000000000 0.0000 -0.0000 -0.0000 0.000000 1.629082 22.464004 0.000000 0.0000
137 552.1077 0.0016084226 0.0025 0.0029 -0.0102 0.027717 3.049610 3.678242 0.000657 0.1056
138 552.3323 0.0000867029 0.0023 -0.0003 -0.0010 0.006434 3.001288 3.535005 0.001339 0.0743
139 552.4003 0.0004346209 -0.0025 -0.0013 -0.0049 0.014404 3.409820 3.528091 0.000650 0.0530
140 552.9163 0.0018973255 0.0043 0.0082 0.0073 0.030081 2.993733 3.435019 0.000724 0.0891
141 553.4941 0.0017468875 0.0082 0.0004 0.0078 0.028849 3.097778 3.301828 0.000857 0.1130
142 553.7971 0.0011480153 -0.0033 -0.0065 -0.0056 0.023380 2.802131 3.006212 0.001411 0.1089
143 554.2016 0.0000000000 -0.0000 0.0000 0.0000 0.000000 1.437196 22.544709 0.000000 0.0000
144 554.5554 0.0023312285 0.0085 0.0004 0.0099 0.033295 2.929378 3.430904 0.000456 0.0776
145 554.7022 0.0026664832 -0.0047 -0.0113 0.0067 0.035603 2.754086 3.238648 0.001077 0.0728
146 554.9299 0.0016818182 -0.0040 -0.0086 0.0059 0.028270 2.961917 3.233270 0.001182 0.1019
147 555.3212 0.0035507283 -0.0027 -0.0107 0.0118 0.041062 2.959450 3.127263 0.001245 0.0737
148 555.4691 0.0007377813 0.0011 0.0004 -0.0073 0.018715 2.978467 3.900080 0.000668 0.0542
149 555.8813 0.0000618487 0.0014 -0.0013 -0.0010 0.005417 3.183116 3.620753 0.000433 0.0801
150 556.3736 0.0011285537 0.0046 0.0072 0.0030 0.023128 2.984615 3.152261 0.000815 0.1076
