State  Frequency(eV)  OscillatorStrength  TransitionMoment_x  y  z  Trans.Dipole.Mom.(D) e-size(A)  RMS_e-h(A)  QTa  LOCa
19 1029.4071 0.0008247529 -0.0017 -0.0044 0.0033 0.014535 1.381891 2.732646 0.000109 0.0150
20 1029.7480 0.0033428789 -0.0011 -0.0083 0.0079 0.029258 1.967694 2.835955 0.000175 0.0343
21 1030.5966 0.0061090188 0.0009 0.0115 -0.0105 0.039536 2.628197 2.874804 0.000229 0.0251
22 1030.9209 0.0001616644 0.0005 -0.0020 0.0015 0.006431 2.528813 3.197419 0.000082 0.0220
23 1031.4101 0.0026461571 -0.0009 -0.0073 0.0071 0.026010 1.617244 2.715423 0.000137 0.0146
24 1032.2055 0.0000129808 0.0001 0.0004 -0.0006 0.001821 1.184190 3.850357 0.000036 0.0072
25 1032.4150 0.0009321921 0.0032 -0.0016 0.0049 0.015430 2.254794 2.694880 0.000113 0.0221
26 1032.7193 0.0011536389 0.0018 -0.0036 0.0054 0.017163 2.066977 3.042169 0.000112 0.0202
27 1033.4426 0.0000402169 0.0001 -0.0008 0.0009 0.003203 1.497721 3.250618 0.000026 0.0042
28 1033.8823 0.0000208441 0.0003 -0.0004 0.0008 0.002306 1.397557 3.296964 0.000019 0.0035
29 1034.8941 0.0001306674 0.0007 0.0002 0.0021 0.005770 2.096768 2.608693 0.000130 0.0341
30 1035.2223 0.0000317431 -0.0003 0.0011 -0.0000 0.002844 2.253852 3.206824 0.000025 0.0054
31 1035.6247 0.0009171237 0.0030 0.0047 -0.0023 0.015281 1.391701 2.403870 0.000283 0.0663
32 1036.0605 0.0000581835 -0.0002 0.0012 -0.0009 0.003848 1.739868 3.284087 0.000019 0.0040
33 1036.9195 0.0001559968 0.0017 -0.0001 0.0018 0.006299 1.435107 2.854774 0.000046 0.0225
34 1037.1557 0.0000345484 -0.0005 0.0009 -0.0006 0.002964 1.157902 3.309078 0.000023 0.0060
35 1038.4143 0.0000070491 0.0002 -0.0004 -0.0004 0.001338 1.135049 3.759855 0.000087 0.0156
36 1038.7028 0.0005658746 0.0004 -0.0003 0.0047 0.011986 1.421128 1.572159 0.000329 0.0348
37 1040.5790 0.0000656661 -0.0001 0.0009 -0.0013 0.004079 0.986848 2.605180 0.000218 0.0257
38 1041.5957 0.0037988877 -0.0036 0.0062 -0.0099 0.031012 1.390850 1.573781 0.000490 0.0473
39 1044.6070 0.0000059450 0.0001 0.0004 -0.0002 0.001225 0.660225 3.361497 0.000017 0.0018
40 1044.8779 0.0000258812 0.0004 0.0004 -0.0008 0.002556 0.975415 3.260683 0.000048 0.0048
41 1045.2238 0.0000043676 -0.0002 0.0001 0.0004 0.001050 1.438203 3.253135 0.000010 0.0023
42 1046.1673 0.0001015105 -0.0002 -0.0018 0.0009 0.005058 1.846691 2.842026 0.000064 0.0108
43 1046.5943 0.0000692963 0.0005 -0.0011 0.0012 0.004178 2.660763 3.648839 0.000022 0.0054
44 1046.6745 0.0001468677 -0.0012 -0.0011 0.0017 0.006083 2.915203 3.195610 0.000047 0.0083
45 1047.1266 0.0000480332 0.0012 -0.0006 -0.0002 0.003478 1.416277 3.232538 0.000047 0.0060
46 1047.2186 0.0004852488 -0.0008 -0.0021 0.0037 0.011054 2.512806 2.693097 0.000093 0.0122
47 1047.6457 0.0000765217 0.0011 0.0002 -0.0013 0.004389 2.194184 3.050364 0.000042 0.0052
48 1047.7675 0.0002672909 0.0019 0.0026 -0.0004 0.008202 2.060078 2.687113 0.000175 0.0143
49 1048.0368 0.0000087818 -0.0001 -0.0003 -0.0005 0.001486 1.682420 3.285990 0.000064 0.0069
50 1048.1370 0.0005620008 0.0031 -0.0032 -0.0013 0.011891 2.120937 2.203733 0.000187 0.0262
51 1048.4478 0.0001084805 0.0004 -0.0019 0.0006 0.005223 2.071871 2.255127 0.000090 0.0139
52 1049.4708 0.0003332452 0.0033 -0.0003 0.0014 0.009151 2.807173 3.009294 0.000211 0.0229
53 1049.7004 0.0000994089 -0.0016 0.0005 -0.0010 0.004997 3.166128 3.649065 0.000138 0.0107
54 1049.8364 0.0001105429 0.0017 -0.0009 0.0008 0.005269 2.779479 3.351552 0.000055 0.0055
55 1049.9302 0.0003505167 0.0031 -0.0004 0.0020 0.009383 3.078208 3.178062 0.000212 0.0246
56 1050.4134 0.0004801518 -0.0015 0.0000 -0.0040 0.010979 2.294745 2.674080 0.000287 0.0301
57 1050.9402 0.0005728246 0.0008 -0.0018 0.0043 0.011989 2.234245 2.632998 0.000208 0.0131
58 1051.2475 0.0000585117 -0.0010 -0.0011 0.0001 0.003831 2.163498 3.050057 0.000086 0.0118
59 1051.7944 0.0000866870 0.0010 0.0010 0.0012 0.004662 2.258020 2.972292 0.000114 0.0145
60 1051.9207 0.0005622720 0.0035 -0.0007 -0.0030 0.011872 2.137066 2.322898 0.000150 0.0274
61 1052.2148 0.0002163183 -0.0025 -0.0001 0.0014 0.007363 2.148522 2.961764 0.000121 0.0244
62 1053.0330 0.0000229315 0.0003 0.0008 0.0004 0.002396 1.665791 3.300867 0.000025 0.0065
63 1053.6058 0.0004692992 -0.0029 -0.0031 0.0003 0.010838 2.300169 2.831699 0.000130 0.0120
64 1053.7613 0.0001529062 0.0018 0.0016 0.0001 0.006186 1.648696 3.218094 0.000085 0.0073
65 1053.9768 0.0000291381 -0.0007 -0.0002 0.0008 0.002700 1.582405 3.170183 0.000022 0.0041
66 1055.3691 0.0007724178 0.0030 -0.0044 0.0011 0.013892 2.184236 2.424685 0.000240 0.0609
67 1055.6481 0.0002580084 0.0014 -0.0028 0.0005 0.008028 1.791711 3.085123 0.000110 0.0320
68 1056.7686 0.0005174136 -0.0030 0.0018 0.0028 0.011363 1.688521 3.652344 0.000055 0.0057
69 1057.2919 0.0007434538 -0.0030 0.0034 0.0029 0.013617 2.620422 2.836725 0.000048 0.0111
70 1057.3731 0.0007392371 0.0036 -0.0020 -0.0033 0.013578 2.493558 2.803855 0.000059 0.0092
71 1058.2856 0.0004692008 0.0037 0.0012 -0.0017 0.010813 2.008106 2.998378 0.000074 0.0113
72 1058.5717 0.0004436665 -0.0037 -0.0008 0.0018 0.010513 2.736408 3.006643 0.000105 0.0087
73 1059.5298 0.0015692099 0.0043 -0.0039 -0.0052 0.019762 2.131094 2.784096 0.000223 0.0429
74 1059.6610 0.0000990332 -0.0008 -0.0017 0.0005 0.004964 1.929759 3.209141 0.000048 0.0051
75 1063.2588 0.0002617135 -0.0000 0.0028 0.0014 0.008057 1.687820 2.444818 0.000313 0.0279
76 1069.6092 0.0011257024 0.0057 0.0012 0.0029 0.016659 1.381694 2.207899 0.000227 0.0411
77 1080.0043 0.0000422163 0.0010 0.0008 0.0001 0.003211 0.773558 3.339674 0.000064 0.0122
78 1081.7974 0.0013436278 0.0051 0.0047 0.0014 0.018098 1.784027 2.554229 0.000335 0.0690
79 1081.9972 0.0000227542 0.0004 0.0006 -0.0005 0.002355 0.910363 2.679425 0.000031 0.0112
80 1082.5255 0.0001859321 -0.0019 -0.0018 -0.0004 0.006730 1.722798 3.223973 0.000143 0.0304
81 1082.5924 0.0017826327 0.0061 0.0053 0.0014 0.020838 2.177401 2.453226 0.000399 0.0889
82 1084.1081 0.0000750504 -0.0013 -0.0009 -0.0007 0.004273 1.471695 3.788857 0.000117 0.0165
83 1084.1991 0.0000152588 0.0002 0.0005 -0.0005 0.001926 1.699306 3.316272 0.000016 0.0024
84 1085.8894 0.0000066730 -0.0004 -0.0002 0.0001 0.001273 0.767975 3.268405 0.000046 0.0097
85 1087.3786 0.0003065058 0.0019 0.0028 -0.0002 0.008621 1.391442 3.821684 0.000170 0.0235
86 1087.5051 0.0011346124 -0.0038 -0.0052 0.0010 0.016587 2.609046 2.953662 0.000304 0.0427
87 1087.6781 0.0015415094 0.0047 0.0060 -0.0006 0.019332 2.432523 2.699904 0.000397 0.0591
88 1089.0808 0.0000481092 0.0010 0.0006 0.0007 0.003413 0.961010 3.274488 0.000088 0.0187
89 1089.6953 0.0016085153 0.0004 0.0053 -0.0056 0.019729 1.219796 2.521668 0.000069 0.0110
90 1091.8665 0.0108128935 0.0020 0.0138 -0.0145 0.051102 1.153782 1.194455 0.000317 0.0442
91 1114.8475 0.0005440576 0.0039 -0.0021 -0.0007 0.011344 2.052285 2.895275 0.000008 0.0066
92 1115.4582 0.0005943793 -0.0019 -0.0028 -0.0032 0.011854 2.783977 3.146488 0.000027 0.0171
93 1115.6145 0.0007376696 0.0015 0.0035 0.0036 0.013205 2.705484 3.044473 0.000035 0.0189
94 1115.9429 0.0001226163 -0.0019 -0.0005 -0.0008 0.005383 1.917302 3.817842 0.000009 0.0045
95 1116.3284 0.0000337381 0.0004 0.0004 0.0010 0.002823 1.371588 3.382161 0.000003 0.0027
96 1116.7809 0.0000515694 -0.0011 -0.0005 -0.0006 0.003490 1.612809 3.213831 0.000011 0.0053
97 1117.0968 0.0001443800 0.0022 0.0000 -0.0007 0.005838 2.233710 3.002125 0.000022 0.0066
98 1117.5826 0.0000134947 -0.0002 0.0005 -0.0005 0.001784 1.756132 3.303681 0.000010 0.0046
