State  Frequency(eV)  OscillatorStrength  TransitionMoment_x  y  z  Trans.Dipole.Mom.(D) e-size(A)  RMS_e-h(A)  QTa  LOCa
39 1042.0398 0.0003941757 0.0009 -0.0024 -0.0029 0.009987 1.772604 2.458579 0.000116 0.0133
40 1042.3300 0.0000157066 0.0000 0.0004 0.0007 0.001993 1.337234 4.103974 0.000039 0.0054
41 1044.0278 0.0000090118 -0.0003 -0.0001 0.0005 0.001509 1.260583 3.147783 0.000029 0.0076
42 1044.4893 0.0001889119 -0.0007 -0.0015 -0.0021 0.006906 2.099429 2.837550 0.000018 0.0054
43 1044.6073 0.0000085117 -0.0003 -0.0003 -0.0004 0.001466 2.440324 2.796427 0.000032 0.0051
44 1044.7480 0.0001852506 -0.0009 0.0001 -0.0025 0.006838 2.488625 3.051071 0.000020 0.0049
45 1045.0426 0.0001040611 -0.0019 -0.0006 -0.0000 0.005124 2.069004 2.187709 0.000021 0.0084
46 1045.3130 0.0000517736 -0.0000 -0.0007 0.0012 0.003614 1.425853 3.662598 0.000019 0.0037
47 1045.6716 0.0004351661 0.0018 -0.0010 0.0036 0.010476 2.003393 2.481479 0.000028 0.0053
48 1046.1514 0.0000294326 -0.0001 -0.0001 0.0011 0.002724 2.027987 3.727705 0.000039 0.0139
49 1046.3582 0.0001194086 0.0004 -0.0003 0.0021 0.005486 1.821083 2.924391 0.000023 0.0046
50 1046.7101 0.0004533044 0.0019 -0.0010 0.0036 0.010686 2.207977 2.280850 0.000013 0.0055
51 1047.2134 0.0000791647 -0.0012 -0.0011 -0.0006 0.004465 1.551872 3.299581 0.000041 0.0059
52 1047.3832 0.0000590254 0.0001 -0.0007 0.0013 0.003855 1.064054 2.715091 0.000015 0.0043
53 1047.7875 0.0003056999 0.0020 -0.0021 -0.0019 0.008771 1.808122 1.866465 0.000137 0.0308
54 1048.2675 0.0000921201 0.0018 -0.0006 -0.0000 0.004814 2.395119 3.242477 0.000052 0.0119
55 1048.6156 0.0000093242 -0.0002 0.0001 -0.0006 0.001531 2.189052 3.506329 0.000027 0.0068
56 1048.8547 0.0002171288 0.0004 0.0010 0.0027 0.007388 2.445035 3.253084 0.000062 0.0061
57 1049.0755 0.0003427911 0.0002 -0.0020 -0.0030 0.009282 2.293768 2.973856 0.000074 0.0102
58 1049.2867 0.0000492125 0.0001 0.0003 0.0013 0.003517 1.746380 3.762301 0.000031 0.0090
59 1050.0060 0.0000026607 -0.0003 0.0000 0.0000 0.000817 1.390360 3.970508 0.000026 0.0083
60 1050.1784 0.0000279084 0.0009 0.0005 0.0002 0.002647 2.953379 3.547091 0.000041 0.0151
61 1050.2203 0.0000546200 0.0001 -0.0008 0.0012 0.003703 2.890815 3.498927 0.000020 0.0071
62 1050.6632 0.0001080167 -0.0017 -0.0010 -0.0006 0.005207 1.425028 3.252247 0.000073 0.0167
63 1051.5776 0.0000111863 0.0001 -0.0004 0.0005 0.001675 0.948527 3.439757 0.000018 0.0014
64 1052.0958 0.0003593622 -0.0015 0.0015 -0.0031 0.009491 1.963411 3.161400 0.000032 0.0050
65 1052.2393 0.0012510592 -0.0026 0.0031 -0.0057 0.017707 2.432727 2.496369 0.000072 0.0077
66 1052.8966 0.0002728264 0.0003 -0.0031 0.0010 0.008266 2.370747 2.999772 0.000098 0.0175
67 1053.1000 0.0005983348 0.0018 -0.0031 0.0032 0.012240 2.120645 2.810896 0.000091 0.0169
68 1053.8239 0.0002137481 0.0005 0.0027 0.0008 0.007313 2.404161 2.783840 0.000165 0.0240
69 1054.0987 0.0001904805 -0.0020 -0.0017 0.0008 0.006903 1.843729 2.792919 0.000083 0.0106
70 1054.3065 0.0000066544 0.0003 -0.0001 -0.0004 0.001290 2.460083 3.476802 0.000041 0.0067
71 1054.4804 0.0000316129 -0.0007 -0.0008 0.0001 0.002812 2.471998 3.565670 0.000033 0.0044
72 1054.8169 0.0000855260 0.0004 -0.0017 0.0004 0.004624 2.654681 3.191951 0.000080 0.0106
73 1055.2118 0.0003296616 0.0006 0.0012 0.0033 0.009076 2.491679 2.845006 0.000052 0.0108
74 1056.7388 0.0000473367 0.0013 -0.0004 0.0000 0.003437 2.626618 3.347408 0.000042 0.0048
75 1056.7773 0.0000501630 0.0005 -0.0012 0.0005 0.003538 2.903508 3.190087 0.000061 0.0068
76 1058.4004 0.0000080061 -0.0004 -0.0004 -0.0002 0.001412 2.048228 3.452589 0.000072 0.0057
77 1058.5530 0.0000177914 -0.0007 0.0004 -0.0002 0.002105 2.080551 3.900054 0.000053 0.0052
78 1058.7916 0.0000236040 0.0008 0.0005 0.0002 0.002425 2.881685 3.434758 0.000075 0.0125
79 1058.8759 0.0000436595 -0.0010 -0.0005 -0.0007 0.003297 3.089289 3.607966 0.000119 0.0088
80 1060.4280 0.0000833195 -0.0016 -0.0008 -0.0003 0.004552 2.103227 3.075198 0.000247 0.0250
81 1061.1487 0.0000371908 0.0009 0.0005 -0.0006 0.003040 1.697463 2.646935 0.000250 0.0275
82 1061.9431 0.0000024572 -0.0003 -0.0000 -0.0002 0.000781 0.730241 3.427210 0.000005 0.0012
83 1066.5750 0.0000088188 -0.0001 0.0006 0.0001 0.001477 0.665465 4.044042 0.000012 0.0028
84 1069.0336 0.0000016442 -0.0001 -0.0002 0.0002 0.000637 0.972675 3.976331 0.000029 0.0085
85 1079.5481 0.0000541293 -0.0009 0.0000 -0.0011 0.003636 0.703633 2.973352 0.000015 0.0048
86 1080.6843 0.0018715955 -0.0034 0.0067 0.0038 0.021370 1.487847 2.679436 0.000261 0.0635
87 1081.6161 0.0039944597 -0.0034 0.0106 0.0053 0.031207 2.255469 2.341275 0.000375 0.0965
88 1081.7835 0.0011255849 -0.0016 0.0057 0.0028 0.016564 2.186837 3.366331 0.000192 0.0442
89 1082.2698 0.0005093732 0.0037 0.0021 -0.0011 0.011140 2.242665 2.724211 0.000237 0.0484
90 1082.5737 0.0001738818 0.0007 0.0023 0.0010 0.006508 2.369089 3.204575 0.000030 0.0083
91 1082.8384 0.0017996043 0.0007 0.0078 0.0026 0.020934 2.298987 2.947913 0.000076 0.0129
92 1084.0149 0.0004046921 0.0029 0.0025 -0.0005 0.009922 1.709427 3.157528 0.000192 0.0440
93 1084.3645 0.0036341339 -0.0066 -0.0096 -0.0005 0.029728 1.908519 2.716222 0.000288 0.0624
94 1084.7906 0.0037865299 0.0066 0.0100 0.0004 0.030339 1.909970 2.555480 0.000322 0.0686
95 1086.0599 0.0002381368 -0.0022 -0.0019 0.0007 0.007604 0.857249 2.678816 0.000099 0.0243
96 1086.5486 0.0000028840 -0.0002 0.0002 0.0002 0.000837 0.877455 3.752689 0.000026 0.0054
97 1087.0579 0.0000222106 0.0003 0.0008 0.0000 0.002321 1.173988 3.172336 0.000026 0.0026
98 1088.0895 0.0000167923 0.0004 0.0007 0.0002 0.002017 0.898669 4.119597 0.000015 0.0025
99 1093.4144 0.0000007643 -0.0001 0.0001 0.0000 0.000429 0.625455 3.435401 0.000012 0.0013
100 1101.9960 0.0000034208 -0.0004 -0.0000 0.0001 0.000905 0.838464 4.029339 0.000013 0.0014
101 1114.1987 0.0017886926 0.0075 -0.0008 -0.0030 0.020575 1.717963 2.808352 0.000028 0.0151
102 1114.9790 0.0000025701 0.0001 0.0002 0.0002 0.000780 0.764249 4.136078 0.000007 0.0017
103 1115.8965 0.0000817780 -0.0017 -0.0003 0.0002 0.004396 1.404077 3.439634 0.000005 0.0049
104 1116.2484 0.0006905081 0.0047 0.0002 -0.0018 0.012772 2.825520 3.201603 0.000006 0.0109
105 1116.5160 0.0001211953 0.0019 -0.0006 0.0007 0.005350 1.994181 2.826225 0.000008 0.0053
106 1116.7571 0.0002740443 0.0024 0.0002 -0.0020 0.008044 2.666145 3.312417 0.000011 0.0086
107 1117.2535 0.0000328803 0.0006 0.0004 0.0008 0.002786 2.562877 3.345847 0.000020 0.0059
108 1117.4898 0.0001128339 -0.0006 0.0008 -0.0018 0.005160 2.714814 3.061797 0.000012 0.0050
109 1117.7929 0.0000304233 0.0007 0.0007 -0.0002 0.002679 2.359892 3.511806 0.000008 0.0048
110 1118.2156 0.0001812602 0.0017 -0.0002 -0.0019 0.006538 2.910599 3.516389 0.000011 0.0053
111 1118.4749 0.0001580109 -0.0023 -0.0004 0.0004 0.006104 2.999673 3.143940 0.000011 0.0085
112 1118.5218 0.0000081703 -0.0000 -0.0002 0.0005 0.001388 1.776904 3.365777 0.000006 0.0034
