State  Frequency(eV)  OscillatorStrength  TransitionMoment_x  y  z  Trans.Dipole.Mom.(D) e-size(A)  RMS_e-h(A)  QTa  LOCa
25 525.3092 0.0000976480 -0.0012 0.0012 0.0022 0.007001 4.009967 4.328939 0.001384 0.0635
26 525.3450 0.0019900301 0.0038 -0.0092 0.0074 0.031605 3.722540 3.743687 0.001760 0.0713
27 525.5714 0.0053850929 -0.0123 0.0160 0.0031 0.051980 3.733164 3.766143 0.002785 0.0900
28 525.6311 0.0020332774 -0.0049 -0.0043 -0.0107 0.031938 3.738644 4.001181 0.001132 0.0552
29 525.8244 0.0004865912 0.0056 0.0024 -0.0004 0.015621 3.836210 4.096924 0.001013 0.0422
30 525.8749 0.0002690443 0.0008 -0.0044 -0.0008 0.011615 3.499606 4.321695 0.001399 0.0491
31 525.9682 0.0000886880 -0.0020 -0.0016 -0.0004 0.006668 3.353048 4.677964 0.001064 0.0426
32 526.1634 0.0026704798 0.0061 -0.0130 -0.0005 0.036584 3.777939 4.026251 0.001989 0.0527
33 526.1925 0.0002354324 0.0007 0.0018 -0.0038 0.010862 3.617062 3.966158 0.002402 0.0741
34 526.4189 0.0014318434 -0.0057 0.0088 -0.0013 0.026782 3.756534 3.814234 0.001895 0.0487
35 526.5285 0.0031712893 -0.0128 -0.0071 0.0057 0.039853 3.919488 4.006593 0.002500 0.0552
36 526.7583 0.0012035762 0.0035 0.0090 -0.0011 0.024546 3.864503 3.991310 0.001796 0.0389
37 526.9225 0.0006662162 0.0026 -0.0053 0.0041 0.018259 3.785318 4.000502 0.001033 0.0389
38 526.9525 0.0004975222 -0.0061 -0.0007 0.0011 0.015779 3.918267 4.194710 0.001184 0.0399
39 527.0505 0.0033143412 -0.0019 0.0158 -0.0020 0.040722 3.900509 3.985107 0.002008 0.0637
40 527.2508 0.0012659651 0.0079 0.0039 -0.0045 0.025163 4.170071 4.357268 0.002288 0.0442
41 527.3132 0.0016988540 0.0051 0.0075 0.0070 0.029147 3.535501 4.046420 0.000815 0.0372
42 527.4663 0.0034656260 0.0031 0.0155 0.0044 0.041624 3.634338 3.770911 0.001370 0.0746
43 527.5867 0.0003131344 -0.0017 -0.0040 0.0023 0.012510 3.698587 4.466744 0.001776 0.0608
44 527.8325 0.0036119880 0.0129 0.0104 0.0017 0.042479 3.834257 4.308770 0.002238 0.0731
45 527.9378 0.0027909679 0.0003 -0.0128 0.0073 0.037337 3.966623 4.051612 0.001792 0.0643
46 528.0095 0.0011409343 -0.0061 0.0051 -0.0050 0.023871 3.809493 4.040920 0.001694 0.0378
47 528.2047 0.0021511766 -0.0029 -0.0035 0.0121 0.032771 4.104678 4.181064 0.002104 0.0622
48 528.2433 0.0001602891 -0.0021 0.0021 -0.0019 0.008945 4.040534 4.255399 0.001502 0.0567
49 528.5121 0.0002861778 0.0043 0.0017 -0.0011 0.011949 4.038666 4.095650 0.001661 0.0584
50 528.7077 0.0013013303 -0.0026 0.0020 -0.0095 0.025476 4.137567 4.157566 0.002305 0.0545
51 528.8811 0.0007497795 -0.0064 0.0021 -0.0035 0.019335 4.222722 4.314128 0.001454 0.0482
52 528.9903 0.0001393806 0.0011 0.0031 -0.0004 0.008335 3.785522 3.824841 0.001630 0.0617
53 529.1130 0.0017327458 0.0096 0.0021 -0.0061 0.029386 4.039152 4.207427 0.002620 0.0450
54 529.2566 0.0010151053 -0.0050 -0.0067 -0.0029 0.022489 3.699742 3.884386 0.002209 0.0465
55 529.3491 0.0001194031 0.0028 0.0011 0.0004 0.007712 3.893342 3.969094 0.001422 0.0798
56 529.6360 0.0000622611 0.0008 0.0017 -0.0011 0.005568 3.964147 4.211612 0.001405 0.0345
57 529.7065 0.0002638423 -0.0025 -0.0006 0.0037 0.011461 3.706732 4.719480 0.001134 0.0296
58 529.9965 0.0013605177 -0.0072 -0.0022 -0.0069 0.026018 4.069896 4.221637 0.001518 0.0582
59 530.0988 0.0003968627 -0.0035 -0.0042 0.0009 0.014051 3.925240 4.102483 0.001124 0.0596
60 530.3038 0.0008818412 -0.0061 0.0053 0.0015 0.020940 3.704668 3.757638 0.001590 0.0616
61 530.4082 0.0007096211 -0.0021 -0.0036 -0.0061 0.018783 3.825575 3.976709 0.001036 0.0521
62 530.6201 0.0002638650 -0.0007 0.0006 0.0044 0.011451 3.768509 3.874299 0.001169 0.0421
63 530.7918 0.0006136897 -0.0060 0.0005 -0.0033 0.017461 3.813878 3.900636 0.001465 0.0538
64 530.9920 0.0009430779 0.0015 0.0082 -0.0017 0.021641 3.477456 4.257295 0.001481 0.0561
65 531.2886 0.0031047054 -0.0150 0.0017 -0.0031 0.039255 3.720021 3.763517 0.002006 0.0801
66 531.7058 0.0014602697 -0.0010 0.0090 0.0054 0.026911 3.721213 4.016805 0.001041 0.0539
67 531.8292 0.0010680717 0.0047 -0.0057 0.0052 0.023013 3.681523 3.774581 0.001925 0.0493
68 531.8426 0.0002851734 -0.0002 -0.0010 -0.0046 0.011891 3.687974 4.048561 0.000607 0.0569
69 532.0469 0.0004639251 -0.0034 0.0015 0.0047 0.015164 3.786454 3.965447 0.001216 0.0387
70 532.4372 0.0010520731 0.0087 -0.0011 0.0017 0.022827 3.830296 3.966775 0.000978 0.0337
71 532.5287 0.0012628921 0.0056 -0.0026 0.0077 0.025007 3.524535 4.104593 0.001043 0.0454
72 532.6147 0.0007017399 0.0053 -0.0031 0.0040 0.018640 3.644265 3.727588 0.001036 0.0437
73 532.8714 0.0004834335 -0.0060 -0.0007 0.0003 0.015467 3.650197 3.706628 0.001070 0.0564
74 533.0907 0.0015625181 -0.0023 0.0043 0.0098 0.027801 3.536703 3.718516 0.000868 0.0501
75 533.1962 0.0006724442 -0.0020 0.0027 0.0063 0.018236 3.609478 3.868084 0.000691 0.0490
76 533.3665 0.0007742766 0.0048 -0.0001 -0.0060 0.019565 3.748869 4.073702 0.001119 0.0522
77 533.7860 0.0003654223 0.0015 -0.0050 0.0009 0.013436 3.647953 3.975949 0.000993 0.0425
78 534.0751 0.0011198673 -0.0070 -0.0060 -0.0002 0.023514 3.635930 4.011997 0.000827 0.0732
79 534.1816 0.0000069145 0.0005 0.0002 -0.0005 0.001848 3.734349 4.128788 0.000821 0.0693
80 534.3718 0.0027033853 -0.0051 0.0042 -0.0128 0.036525 3.441385 3.475993 0.001177 0.0544
81 534.7674 0.0002129945 -0.0005 0.0002 0.0040 0.010248 3.471459 3.885974 0.000975 0.0946
82 535.2103 0.0006902544 -0.0047 -0.0055 0.0007 0.018441 3.562616 3.603652 0.000775 0.0782
83 535.3785 0.0000767691 0.0011 -0.0012 0.0018 0.006149 3.692792 3.880291 0.000897 0.1052
84 535.6412 0.0003467308 0.0004 -0.0022 -0.0046 0.013065 3.595974 3.764967 0.001158 0.0713
85 535.8225 0.0060362232 -0.0177 0.0067 0.0101 0.054504 3.413770 3.678360 0.001430 0.0756
86 536.1441 0.0000399595 0.0004 0.0013 -0.0011 0.004433 3.639408 3.745399 0.000880 0.0438
87 536.3648 0.0008127753 0.0069 -0.0013 -0.0036 0.019990 3.494095 3.563629 0.001231 0.1145
88 536.6084 0.0002056416 -0.0016 -0.0026 -0.0025 0.010053 3.625489 3.783474 0.001314 0.0643
89 536.7157 0.0005926679 0.0056 0.0028 0.0024 0.017064 3.604140 3.621724 0.000685 0.0466
90 536.8065 0.0000367912 0.0009 -0.0002 0.0014 0.004251 3.739937 3.900798 0.000527 0.0391
91 537.0443 0.0012462305 0.0032 0.0079 -0.0047 0.024737 3.490846 3.842241 0.001257 0.0576
92 537.2237 0.0006865702 -0.0058 -0.0029 -0.0031 0.018358 3.876508 3.930198 0.001163 0.0482
93 537.5566 0.0009359906 -0.0070 0.0009 0.0045 0.021428 3.745625 3.904785 0.000950 0.0753
94 537.5922 0.0006077505 0.0048 0.0020 -0.0044 0.017266 3.811781 3.949118 0.001019 0.0655
95 537.8244 0.0009448474 -0.0055 0.0045 -0.0045 0.021524 3.511139 3.805256 0.000715 0.0640
96 538.1379 0.0002504907 0.0033 -0.0004 0.0028 0.011079 3.711353 3.873070 0.000922 0.0888
97 538.2731 0.0011374432 -0.0015 0.0032 -0.0086 0.023606 3.784726 3.918635 0.001001 0.0860
98 538.3688 0.0013175960 0.0039 0.0054 -0.0075 0.025404 3.564529 3.696097 0.001021 0.0646
99 538.6002 0.0003077859 0.0014 -0.0043 -0.0018 0.012276 3.457682 3.644006 0.001237 0.0995
100 538.8541 0.0013909943 -0.0066 -0.0060 -0.0050 0.026090 3.774434 3.855408 0.000838 0.0743
101 538.9855 0.0002032962 0.0034 -0.0018 0.0007 0.009973 3.523410 3.765098 0.001492 0.1229
102 539.0279 0.0002416838 0.0037 0.0020 0.0009 0.010874 3.508680 3.639520 0.000598 0.0639
103 539.1677 0.0018898520 0.0094 -0.0067 -0.0031 0.030402 3.343400 3.454738 0.001109 0.0821
104 539.4650 0.0008791180 -0.0006 0.0078 0.0023 0.020730 3.362535 3.751337 0.000907 0.0583
105 539.5985 0.0003330491 -0.0038 0.0006 -0.0032 0.012758 3.671907 3.973288 0.000687 0.0612
106 539.8635 0.0001820411 -0.0026 0.0023 -0.0014 0.009430 3.567349 3.641240 0.001236 0.0635
107 539.9999 0.0002894013 -0.0009 -0.0040 0.0023 0.011888 3.842560 3.900521 0.000674 0.0825
108 540.1293 0.0005329143 0.0011 -0.0013 -0.0061 0.016130 3.668275 3.771258 0.001048 0.0660
109 540.3169 0.0002484795 -0.0015 0.0038 -0.0014 0.011012 3.816975 4.133651 0.000962 0.0589
110 540.6143 0.0004772084 0.0057 -0.0012 -0.0013 0.015257 3.672956 3.707363 0.001161 0.0572
111 540.6553 0.0005744400 0.0023 0.0049 -0.0038 0.016738 3.816883 3.871292 0.000897 0.0417
112 540.7912 0.0006399181 0.0029 -0.0035 0.0052 0.017664 3.704671 3.727989 0.001387 0.0708
113 540.9267 0.0005130911 0.0025 -0.0049 -0.0029 0.015815 3.559394 3.939717 0.000519 0.0702
114 541.1569 0.0017661477 0.0068 -0.0019 -0.0091 0.029336 3.609929 3.707678 0.000791 0.1265
115 541.3110 0.0002766457 0.0001 -0.0040 -0.0023 0.011609 3.946260 4.056092 0.000865 0.0341
116 541.3855 0.0006963148 0.0013 0.0066 0.0026 0.018416 3.741800 4.312408 0.001036 0.0425
117 541.6018 0.0009155038 -0.0033 0.0051 -0.0056 0.021113 3.600337 3.788306 0.001492 0.1232
118 541.6078 0.0004620398 -0.0015 -0.0030 0.0049 0.014999 3.661755 3.789254 0.000618 0.0723
119 542.0262 0.0003183637 0.0006 -0.0044 0.0021 0.012445 3.652474 3.979153 0.001251 0.1022
120 542.0511 0.0013652484 0.0040 0.0037 -0.0085 0.025771 3.662193 3.747824 0.001516 0.0793
121 542.2180 0.0002123919 -0.0028 0.0019 0.0022 0.010163 3.617818 4.110125 0.000834 0.0381
122 542.2907 0.0004604951 -0.0005 0.0004 -0.0059 0.014964 3.838436 3.889382 0.000801 0.0774
123 542.6127 0.0001205048 -0.0001 0.0030 0.0005 0.007653 3.891796 4.001517 0.000899 0.0577
124 542.7202 0.0007110610 -0.0051 0.0051 -0.0013 0.018587 3.757567 4.108898 0.000922 0.0577
125 542.8967 0.0001802765 0.0012 -0.0022 -0.0027 0.009358 3.827800 3.878606 0.001337 0.0478
126 542.9940 0.0005873237 0.0031 -0.0040 -0.0044 0.016889 3.893321 4.137940 0.000885 0.0668
127 543.1405 0.0007260383 0.0036 -0.0063 0.0016 0.018775 3.520716 3.687484 0.000602 0.0841
128 543.3336 0.0003620072 0.0013 -0.0002 -0.0051 0.013255 3.543305 3.745865 0.000967 0.0993
129 543.6807 0.0008162539 -0.0033 -0.0044 -0.0056 0.019897 3.684887 3.911912 0.000902 0.0463
130 543.8005 0.0010831337 0.0074 -0.0039 -0.0034 0.022918 3.608284 4.030381 0.000493 0.0532
131 543.9823 0.0003113622 -0.0032 0.0033 0.0015 0.012286 3.732568 3.803484 0.001022 0.0768
132 544.4836 0.0002512071 0.0032 -0.0022 -0.0020 0.011030 3.509828 3.854513 0.000830 0.0804
133 544.7745 0.0001391860 -0.0007 0.0025 -0.0019 0.008208 3.398223 3.907260 0.000506 0.0488
134 544.9375 0.0018350508 0.0053 -0.0061 0.0085 0.029799 3.466288 3.662698 0.001187 0.0703
135 545.0556 0.0016856243 0.0062 0.0090 0.0026 0.028557 3.566007 3.677736 0.001033 0.0717
136 545.1728 0.0013296007 0.0060 0.0074 0.0030 0.025360 3.562070 3.603628 0.000721 0.0880
137 545.3967 0.0005500068 0.0030 -0.0006 0.0056 0.016307 3.314755 3.775301 0.000505 0.0377
138 545.5630 0.0006916871 0.0070 0.0018 -0.0002 0.018285 3.463103 3.708523 0.000587 0.0979
139 545.7813 0.0000808066 -0.0003 0.0008 -0.0023 0.006248 3.492592 3.616715 0.000981 0.0766
140 546.2731 0.0010902329 -0.0039 -0.0065 0.0049 0.022941 3.408292 3.478103 0.000520 0.0911
141 546.5040 0.0012685213 -0.0088 -0.0013 -0.0040 0.024740 2.854913 3.287120 0.001379 0.0894
142 546.7367 0.0012911468 0.0029 0.0085 0.0040 0.024955 3.574404 3.687526 0.000987 0.0810
143 546.9112 0.0034324790 0.0098 0.0126 0.0016 0.040682 3.423198 3.534213 0.000999 0.0692
144 547.1243 0.0010074768 -0.0077 0.0014 -0.0038 0.022036 3.384299 3.710335 0.000611 0.0922
145 547.2506 0.0004561481 0.0020 0.0052 0.0016 0.014826 3.503844 3.762629 0.000934 0.0545
146 547.4456 0.0022865732 0.0070 0.0109 -0.0011 0.033188 3.358166 3.409361 0.000832 0.0635
147 547.4896 0.0001977497 0.0011 0.0035 -0.0012 0.009759 3.450665 3.565871 0.001157 0.0468
148 547.9031 0.0005029910 -0.0009 -0.0060 -0.0010 0.015559 3.469430 3.685804 0.000609 0.0521
149 548.0817 0.0005436188 0.0041 0.0033 0.0036 0.016173 3.378328 3.764312 0.000887 0.0808
150 548.1925 0.0010485663 0.0086 0.0015 0.0012 0.022459 3.477807 3.733307 0.000508 0.0684
