Gaussian broadening with full width at half max of   2.000   eV
        Energy(eV)              Intensity (arb. units)
   501.76999999999998        2.0965869396656948E-091
   501.77999999999997        2.6583234529558686E-091
   501.79000000000002        3.3700982603719337E-091
   501.80000000000001        4.2718608559822200E-091
   501.81000000000000        5.4141642522970153E-091
   501.81999999999999        6.8609704650397646E-091
   501.82999999999998        8.6931959004973399E-091
   501.83999999999997        1.1013191154177699E-090
   501.85000000000002        1.3950400696734720E-090
   501.86000000000001        1.7668512201451440E-090
   501.87000000000000        2.2374486322661284E-090
   501.88000000000000        2.8329959929008478E-090
   501.88999999999999        3.5865644626946843E-090
   501.89999999999998        4.5399504795690162E-090
   501.91000000000003        5.7459704007036605E-090
   501.92000000000002        7.2713566585534053E-090
   501.93000000000001        9.2004125978255163E-090
   501.94000000000000        1.1639624090790581E-089
   501.94999999999999        1.4723477583495891E-089
   501.95999999999998        1.8621799153049398E-089
   501.97000000000003        2.3549010913933506E-089
   501.98000000000002        2.9775804046718701E-089
   501.99000000000001        3.7643857304088417E-089
   502.00000000000000        4.7584392948577037E-089
   502.00999999999999        6.0141567338919796E-089
   502.01999999999998        7.6001951666131678E-089
   502.02999999999997        9.6031683299301978E-089
   502.04000000000002        1.2132327698761387E-088
   502.05000000000001        1.5325459932940622E-088
   502.06000000000000        1.9356315654066252E-088
   502.06999999999999        2.4443965862706629E-088
   502.07999999999998        3.0864584531078267E-088
   502.08999999999997        3.8966284409347044E-088
   502.10000000000002        4.9187794599111393E-088
   502.11000000000001        6.2081971426175320E-088
   502.12000000000000        7.8345389197151695E-088
   502.13000000000000        9.8855577858843473E-088
   502.13999999999999        1.2471787710839943E-087
   502.14999999999998        1.5732438207738034E-087
   502.16000000000003        1.9842809063034967E-087
   502.17000000000002        2.5023615955026591E-087
   502.18000000000001        3.1552717779234507E-087
   502.19000000000000        3.9779862140986441E-087
   502.19999999999999        5.0145223172927734E-087
   502.20999999999998        6.3202703734333228E-087
   502.22000000000003        7.9649222366151148E-087
   502.23000000000002        1.0036151690902251E-086
   502.24000000000001        1.2644238748382316E-086
   502.25000000000000        1.5927879167095164E-086
   502.25999999999999        2.0061481938819498E-086
   502.26999999999998        2.5264334567108690E-086
   502.27999999999997        3.1812112579048528E-086
   502.29000000000002        4.0051330832944770E-086
   502.30000000000001        5.0417485986685377E-086
   502.31000000000000        6.3457829726195977E-086
   502.31999999999999        7.9859950711787254E-086
   502.32999999999998        1.0048764182080029E-085
   502.33999999999997        1.2642590332343397E-085
   502.35000000000002        1.5903740112044155E-085
   502.36000000000001        2.0003328585028356E-085
   502.37000000000000        2.5156201325798430E-085
   502.38000000000000        3.1632072584824138E-085
   502.38999999999999        3.9769490699989266E-085
   502.39999999999998        4.9993345945297205E-085
   502.41000000000003        6.2836816300328528E-085
   502.42000000000002        7.8968872206948384E-085
   502.43000000000001        9.9228743593843547E-085
   502.44000000000000        1.2466910545419984E-084
   502.44999999999999        1.5661017976316270E-084
   502.45999999999998        1.9670750361505411E-084
   502.47000000000003        2.4703680375900808E-084
   502.48000000000002        3.1020028068324164E-084
   502.49000000000001        3.8945968409569589E-084
   502.50000000000000        4.8890290977973597E-084
   502.50999999999999        6.1365253247063922E-084
   502.51999999999998        7.7012679427039336E-084
   502.52999999999997        9.6636619765968474E-084
   502.54000000000002        1.2124421366874252E-083
   502.55000000000001        1.5209681019654024E-083
   502.56000000000000        1.9077391174922971E-083
   502.56999999999999        2.3925314628272687E-083
   502.57999999999998        3.0001027182285455E-083
   502.58999999999997        3.7614421360233526E-083
   502.60000000000002        4.7153337788877917E-083
   502.61000000000001        5.9103103856049401E-083
   502.62000000000000        7.4070952887358028E-083
   502.63000000000000        9.2816538645389751E-083
   502.63999999999999        1.1629006125914728E-082
   502.64999999999998        1.4567989645619454E-082
   502.66000000000003        1.8247208853564187E-082
   502.67000000000002        2.2852465171820880E-082
   502.68000000000001        2.8616035278123243E-082
   502.69000000000000        3.5828255561419278E-082
   502.69999999999999        4.4851983960466440E-082
   502.70999999999998        5.6140651340679537E-082
   502.72000000000003        7.0260790192581696E-082
   502.73000000000002        8.7920147218235831E-082
   502.74000000000001        1.1000275887929959E-081
   502.75000000000000        1.3761270834745449E-081
   502.75999999999999        1.7212870488211233E-081
   502.76999999999998        2.1527215277969096E-081
   502.77999999999997        2.6919203197550169E-081
   502.79000000000002        3.3657072755542813E-081
   502.80000000000001        4.2075595990688632E-081
   502.81000000000000        5.2592522956934079E-081
   502.81999999999999        6.5729076132929651E-081
   502.82999999999998        8.2135488575014839E-081
   502.83999999999997        1.0262282262114984E-080
   502.85000000000002        1.2820260813589143E-080
   502.86000000000001        1.6013621502752358E-080
   502.87000000000000        1.9999634191321136E-080
   502.88000000000000        2.4974358349561768E-080
   502.88999999999999        3.1182176096085499E-080
   502.89999999999998        3.8927659662975888E-080
   502.91000000000003        4.8590342856614251E-080
   502.92000000000002        6.0643104542548867E-080
   502.93000000000001        7.5675044176048498E-080
   502.94000000000000        9.4419943015236279E-080
   502.94999999999999        1.1779166993394671E-079
   502.95999999999998        1.4692822013738210E-079
   502.97000000000003        1.8324648401399552E-079
   502.98000000000002        2.2851035096525366E-079
   502.99000000000001        2.8491538307194098E-079
   503.00000000000000        3.5519407526862410E-079
   503.00999999999999        4.4274668877460837E-079
   503.01999999999998        5.5180384800111379E-079
   503.02999999999997        6.8762858398462421E-079
   503.04000000000002        8.5676735888547362E-079
   503.05000000000001        1.0673619020760653E-078
   503.06000000000000        1.3295365351714525E-078
   503.06999999999999        1.6558791925850538E-078
   503.07999999999998        2.0620387189293688E-078
   503.08999999999997        2.5674664464563877E-078
   503.10000000000002        3.1963367745553942E-078
   503.11000000000001        3.9786897980535844E-078
   503.12000000000000        4.9518493442478679E-078
   503.13000000000000        6.1621825530110725E-078
   503.13999999999999        7.6672829556485684E-078
   503.14999999999998        9.5386785998190320E-078
   503.16000000000003        1.1865191025215746E-077
   503.17000000000002        1.4757100924411064E-077
   503.18000000000001        1.8351313494203104E-077
   503.19000000000000        2.2817762485327750E-077
   503.19999999999999        2.8367348884785990E-077
   503.20999999999998        3.5261780597232175E-077
   503.22000000000003        4.3825766623145893E-077
   503.23000000000002        5.4462127004850747E-077
